"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0.1525,10.15,21.7385382019273
0.1525,10.16,16.0364316114481
0.1525,10.17,9.86150883611993
0.1525,10.18,3.31856018497656
0.1525,10.19,-3.43735507588353
0.1525,10.2,-10.2181706387495
0.1525,10.21,-16.8318982510911
0.1525,10.22,-23.1132137315715
0.1525,10.23,-28.9442375795717
0.1525,10.24,-34.2603377487034
0.1525,10.25,-39.043481566321
0.1525,10.26,-43.3094713846576
0.1525,10.27,-47.0947184517846
0.1525,10.28,-50.445606044658
0.1525,10.29,-53.4112169843153
0.1525,10.3,-56.0389828435799
0.1525,10.31,-58.3724388185865
0.1525,10.32,-60.4503246794247
0.1525,10.33,-62.3064663310602
0.1525,10.34,-63.9700650664896
0.1525,10.35,-65.4661681136662
0.1525,10.36,-66.8161923475102
0.1525,10.37,-68.0384340510644
0.1525,10.38,-69.1485334005234
0.1525,10.39,-70.159882292796
0.1525,10.4,-71.0839746082434
0.1525,10.41,-71.9307030365378
0.1525,10.42,-72.7086086240652
0.1525,10.43,-73.4250896476986
0.1525,10.44,-74.0865760881932
0.1525,10.45,-74.6986753104637
0.1525,10.46,-75.2662937926901
0.1525,10.47,-75.7937389989069
0.1525,10.48,-76.2848048132957
0.1525,10.49,-76.7428433670517
0.1525,10.5,-77.1708255913183
0.1525,10.51,-77.5713924149605
0.1525,10.52,-77.9468981835391
0.1525,10.53,-78.299447594786
0.1525,10.54,-78.6309272160463
0.1525,10.55,-78.9430324614568
0.1525,10.56,-79.2372907534724
0.1525,10.57,-79.5150814682783
0.1525,10.58,-79.7776531623997
0.1525,10.59,-80.0261384941156
0.1525,10.6,-80.2615671846066
0.1525,10.61,-80.4848773073187
0.1525,10.62,-80.6969251474811
0.1525,10.63,-80.8984938352665
0.1525,10.64,-81.0903009242283
0.1525,10.65,-81.2730050601822
0.1525,10.66,-81.4472118636598
0.1525,10.67,-81.6134791306452
0.1525,10.68,-81.7723214408912
0.1525,10.69,-81.9242142501609
0.1525,10.7,-82.0695975318323
0.1525,10.71,-82.2088790241063
0.1525,10.72,-82.3424371312598
0.1525,10.73,-82.4706235207782
0.1525,10.74,-82.5937654525744
0.1525,10.75,-82.7121678717051
0.1525,10.76,-82.8261152918952
0.1525,10.77,-82.9358734936655
0.1525,10.78,-83.0416910578444
0.1525,10.79,-83.1438007526413
0.1525,10.8,-83.2424207902254
0.1525,10.81,-83.33775596681
0.1525,10.82,-83.4299986985702
0.1525,10.83,-83.5193299642548
0.1525,10.84,-83.6059201641036
0.1525,10.85,-83.6899299035535
0.1525,10.86,-83.7715107092771
0.1525,10.87,-83.8508056842311
0.1525,10.88,-83.9279501076713
0.1525,10.89,-84.0030719854293
0.1525,10.9,-84.0762925551789
0.1525,10.91,-84.147726750923
0.1525,10.92,-84.2174836304785
0.1525,10.93,-84.2856667693504
0.1525,10.94,-84.3523746240403
0.1525,10.95,-84.4177008675228
0.1525,10.96,-84.4817346993529
0.1525,10.97,-84.5445611326247
0.1525,10.98,-84.6062612597848
0.1525,10.99,-84.66691249911
0.1525,11,-84.7265888234928
0.1525,11.01,-84.7853609730135
0.1525,11.02,-84.8432966526553
0.1525,11.03,-84.9004607163787
0.1525,11.04,-84.9569153386787
0.1525,11.05,-85.012720174633
0.1525,11.06,-85.0679325093729
0.1525,11.07,-85.1226073978221
0.1525,11.08,-85.1767977954777
0.1525,11.09,-85.2305546809463
0.1525,11.1,-85.2839271708802
0.1525,11.11,-85.3369626279258
0.1525,11.12,-85.3897067622204
0.1525,11.13,-85.4422037269623
0.1525,11.14,-85.4944962085128
0.1525,11.15,-85.5466255114762
0.1525,11.16,-85.598631639158
0.1525,11.17,-85.6505533697826
0.1525,11.18,-85.7024283288228
0.1525,11.19,-85.7542930577689
0.1525,11.2,-85.8061830796587
0.1525,11.21,-85.8581329616518
0.1525,11.22,-85.9101763749332
0.1525,11.23,-85.9623461522155
0.1525,11.24,-86.0146743430893
0.1525,11.25,-86.0671922674715
0.1525,11.26,-86.1199305673922
0.1525,11.27,-86.1729192573525
0.1525,11.28,-86.2261877734841
0.1525,11.29,-86.2797650217407
0.1525,11.3,-86.3336794253499
0.1525,11.31,-86.3879589717562
0.1525,11.32,-86.4426312592948
0.1525,11.33,-86.4977235438334
0.1525,11.34,-86.5532627856383
0.1525,11.35,-86.6092756967229
0.1525,11.36,-86.6657887889615
0.1525,11.37,-86.7228284232549
0.1525,11.38,-86.7804208600745
0.1525,11.39,-86.8385923117108
0.1525,11.4,-86.8973689966113
0.1525,11.41,-86.9567771961978
0.1525,11.42,-87.0168433146171
0.1525,11.43,-87.07759394191
0.1525,11.44,-87.1390559211446
0.1525,11.45,-87.2012564201264
0.1525,11.46,-87.2642230083581
0.1525,11.47,-87.3279837400273
0.1525,11.48,-87.392567243879
0.1525,11.49,-87.4580028209642
0.1525,11.5,-87.5243205513787
0.1525,11.51,-87.5915514112729
0.1525,11.52,-87.6597274015959
0.1525,11.53,-87.7288816902569
0.1525,11.54,-87.7990487696492
0.1525,11.55,-87.8702646317795
0.1525,11.56,-87.942566963612
0.1525,11.57,-88.0159953656695
0.1525,11.58,-88.0905915974335
0.1525,11.59,-88.1663998537154
0.1525,11.6,-88.2434670768908
0.1525,11.61,-88.3218433107862
0.1525,11.62,-88.401582103071
0.1525,11.63,-88.4827409643206
0.1525,11.64,-88.5653818934901
0.1525,11.65,-88.6495719815036
0.1525,11.66,-88.7353841070355
0.1525,11.67,-88.8228977415507
0.1525,11.68,-88.912199884326
0.1525,11.69,-89.0033861528084
0.1525,11.7,-89.0965620594297
0.1525,11.71,-89.1918445133434
0.1525,11.72,-89.2893635948511
0.1525,11.73,-89.3892646622406
0.1525,11.74,-89.4917108661578
0.1525,11.75,-89.596886166677
0.1525,11.76,-89.7049989744678
0.1525,11.77,-89.8162865721645
0.1525,11.78,-89.9310205182646
0.1525,11.79,-90.0495132981622
0.1525,11.8,-90.172126571564
0.1525,11.81,-90.2992814819483
0.1525,11.82,-90.4314716556649
0.1525,11.83,-90.5692797464296
0.1525,11.84,-90.7133987068834
0.1525,11.85,-90.864659441361
0.1525,11.86,-91.0240671901685
0.1525,11.87,-91.1928500396339
0.1525,11.88,-91.3725245483128
0.1525,11.89,-91.5649859726991
0.1525,11.9,-91.7726345624729
0.1525,11.91,-91.9985559407466
0.1525,11.92,-92.2467846525886
0.1525,11.93,-92.5226993136968
0.1525,11.94,-92.833632922875
0.1525,11.95,-93.1898485342315
0.1525,11.96,-93.6061634345721
0.1525,11.97,-94.1047865791973
0.1525,11.98,-94.7205748116989
0.1525,11.99,-95.5115048600385
0.1525,12,-96.5815700429203
0.16125,8,-40.2495423511524
0.16125,8.01,-39.4268896558708
0.16125,8.02,-38.5854717940237
0.16125,8.03,-37.7249680255605
0.16125,8.04,-36.8450752437661
0.16125,8.05,-35.945510996641
0.16125,8.06,-35.026016722545
0.16125,8.07,-34.0863611946054
0.16125,8.08,-33.1263441640415
0.16125,8.09,-32.1458001875654
0.16125,8.1,-31.1446026184004
0.16125,8.11,-30.122667734216
0.16125,8.12,-29.0799589684803
0.16125,8.13,-28.0164912044828
0.16125,8.14,-26.9323350836752
0.16125,8.15,-25.8276212722359
0.16125,8.16,-24.7025446220834
0.16125,8.17,-23.5573681552091
0.16125,8.18,-22.3924267935092
0.16125,8.19,-21.2081307506037
0.16125,8.2,-20.0049684978263
0.16125,8.21,-18.7835092140558
0.16125,8.22,-17.5444046287202
0.16125,8.23,-16.2883901695158
0.16125,8.24,-15.0162853314564
0.16125,8.25,-13.7289931920264
0.16125,8.26,-12.4274990085849
0.16125,8.27,-11.1128678487401
0.16125,8.28,-9.78624122201039
0.16125,8.29,-8.44883270136153
0.16125,8.3,-7.10192254565076
0.16125,8.31,-5.7468513579231
0.16125,8.32,-4.38501283907469
0.16125,8.33,-3.01784572067659
0.16125,8.34,-1.64682498375818
0.16125,8.35,-0.273452491058686
0.16125,8.36,1.10075282224329
0.16125,8.37,2.47426504088054
0.16125,8.38,3.84556147773879
0.16125,8.39,5.21313282720263
0.16125,8.4,6.57549309451922
0.16125,8.41,7.93118913902301
0.16125,8.42,9.27880968088201
0.16125,8.43,10.616993637154
0.16125,8.44,11.9444376725932
0.16125,8.45,13.2599028729509
0.16125,8.46,14.562220472445
0.16125,8.47,15.8502965916519
0.16125,8.48,17.1231159663283
0.16125,8.49,18.379744670722
0.16125,8.5,19.6193318600515
0.16125,8.51,20.8411105754533
0.16125,8.52,22.0443976703626
0.16125,8.53,23.2285929298418
0.16125,8.54,24.3931774636708
0.16125,8.55,25.5377114601695
0.16125,8.56,26.6618313909361
0.16125,8.57,27.7652467572182
0.16125,8.58,28.8477364668552
0.16125,8.59,29.9091449270225
0.16125,8.6,30.9493779327775
0.16125,8.61,31.9683984250203
0.16125,8.62,32.9662221843364
0.16125,8.63,33.9429135195877
0.16125,8.64,34.8985810023688
0.16125,8.65,35.8333732907707
0.16125,8.66,36.747475078497
0.16125,8.67,37.6411031984067
0.16125,8.68,38.5145029031077
0.16125,8.69,39.367944339374
0.16125,8.7,40.201719227945
0.16125,8.71,41.0161377556811
0.16125,8.72,41.811525683115
0.16125,8.73,42.5882216670935
0.16125,8.74,43.3465747954287
0.16125,8.75,44.0869423282406
0.16125,8.76,44.8096876388755
0.16125,8.77,45.5151783459408
0.16125,8.78,46.2037846269875
0.16125,8.79,46.8758777037105
0.16125,8.8,47.5318284881132
0.16125,8.81,48.1720063789146
0.16125,8.82,48.7967781974681
0.16125,8.83,49.4065072526269
0.16125,8.84,50.0015525242503
0.16125,8.85,50.5822679554197
0.16125,8.86,51.1490018438541
0.16125,8.87,51.7020963234986
0.16125,8.88,52.2418869277649
0.16125,8.89,52.7687022264306
0.16125,8.9,53.2828635287312
0.16125,8.91,53.7846846457083
0.16125,8.92,54.2744717053956
0.16125,8.93,54.752523014917
0.16125,8.94,55.2191289640605
0.16125,8.95,55.6745719653397
0.16125,8.96,56.1191264259929
0.16125,8.97,56.5530587477693
0.16125,8.98,56.9766273507338
0.16125,8.99,57.3900827176743
0.16125,9,57.793667456017
0.16125,9.01,58.1876163744603
0.16125,9.02,58.5721565718105
0.16125,9.03,58.9475075357536
0.16125,9.04,59.3138812495307
0.16125,9.05,59.6714823046906
0.16125,9.06,60.020508018282
0.16125,9.07,60.3611485530198
0.16125,9.08,60.6935870391138
0.16125,9.09,61.0179996965796
0.16125,9.1,61.334555956983
0.16125,9.11,61.643418583672
0.16125,9.12,61.9447437896441
0.16125,9.13,62.2386813522896
0.16125,9.14,62.5253747243136
0.16125,9.15,62.8049611402129
0.16125,9.16,63.0775717177294
0.16125,9.17,63.3433315537522
0.16125,9.18,63.6023598141749
0.16125,9.19,63.8547698172431
0.16125,9.2,64.1006691099519
0.16125,9.21,64.340159537066
0.16125,9.22,64.5733373023443
0.16125,9.23,64.8002930215534
0.16125,9.24,65.0211117668517
0.16125,9.25,65.2358731021127
0.16125,9.26,65.4446511087464
0.16125,9.27,65.6475144015472
0.16125,9.28,65.844526134078
0.16125,9.29,66.0357439930604
0.16125,9.3,66.2212201811988
0.16125,9.31,66.401001387824
0.16125,9.32,66.5751287466826
0.16125,9.33,66.7436377801343
0.16125,9.34,66.9065583289515
0.16125,9.35,67.0639144668312
0.16125,9.36,67.2157243986389
0.16125,9.37,67.3620003413015
0.16125,9.38,67.5027483861506
0.16125,9.39,67.6379683413882
0.16125,9.4,67.767653553204
0.16125,9.41,67.8917907039051
0.16125,9.42,68.0103595852462
0.16125,9.43,68.1233328449329
0.16125,9.44,68.2306757040512
0.16125,9.45,68.3323456429117
0.16125,9.46,68.4282920525087
0.16125,9.47,68.5184558484653
0.16125,9.48,68.6027690439721
0.16125,9.49,68.6811542777995
0.16125,9.5,68.7535242930022
0.16125,9.51,68.819781361388
0.16125,9.52,68.8798166482247
0.16125,9.53,68.9335095109596
0.16125,9.54,68.9807267249415
0.16125,9.55,69.0213216282339
0.16125,9.56,69.0551331765802
0.16125,9.57,69.0819848984007
0.16125,9.58,69.1016837383487
0.16125,9.59,69.114018776397
0.16125,9.6,69.1187598076297
0.16125,9.61,69.1156557658405
0.16125,9.62,69.1044329716458
0.16125,9.63,69.0847931830269
0.16125,9.64,69.0564114229906
0.16125,9.65,69.018933555262
0.16125,9.66,68.9719735745216
0.16125,9.67,68.9151105725409
0.16125,9.68,68.8478853355296
0.16125,9.69,68.7697965208774
0.16125,9.7,68.6802963530978
0.16125,9.71,68.5787857688364
0.16125,9.72,68.4646089290597
0.16125,9.73,68.337047002544
0.16125,9.74,68.1953111081214
0.16125,9.75,68.0385342832256
0.16125,9.76,67.8657623224148
0.16125,9.77,67.6759433008797
0.16125,9.78,67.46791556341
0.16125,9.79,67.2403939175768
0.16125,9.8,66.9919537193831
0.16125,9.81,66.7210124783238
0.16125,9.82,66.425808534212
0.16125,9.83,66.1043762671986
0.16125,9.84,65.7545171913818
0.16125,9.85,65.3737661466286
0.16125,9.86,64.9593516370975
0.16125,9.87,64.5081491616879
0.16125,9.88,64.0166261332337
0.16125,9.89,63.4807766805141
0.16125,9.9,62.8960442599952
0.16125,9.91,62.2572295624863
0.16125,9.92,61.558380675277
0.16125,9.93,60.7926618497998
0.16125,9.94,59.9521965377394
0.16125,9.95,59.0278796286457
0.16125,9.96,58.0091531303822
0.16125,9.97,56.8837390468906
0.16125,9.98,55.6373232460754
0.16125,9.99,54.2531852622379
0.16125,10,52.7117722885821
0.16125,10.01,50.9902228946216
0.16125,10.02,49.0618602852491
0.16125,10.03,46.8957011002652
0.16125,10.04,44.4560712981517
0.16125,10.05,41.7024958849475
0.16125,10.06,38.5901457314836
0.16125,10.07,35.0712885923244
0.16125,10.08,31.0983850338028
0.16125,10.09,26.6296138105454
0.16125,10.1,21.6375073333973
0.16125,10.11,16.1206788731621
0.16125,10.12,10.1169665951317
0.16125,10.13,3.71382789658408
0.16125,10.14,-2.95014545047962
0.16125,10.15,-9.69759086545543
0.16125,10.16,-16.3379070804554
0.16125,10.17,-22.69775142217
0.16125,10.18,-28.6451102131097
0.16125,10.19,-34.0996434268613
0.16125,10.2,-39.029592479302
0.16125,10.21,-43.4406745565712
0.16125,10.22,-47.3629459326464
0.16125,10.23,-50.8394455892213
0.16125,10.24,-53.9180067542917
0.16125,10.25,-56.6461093220979
0.16125,10.26,-59.0680524240072
0.16125,10.27,-61.2236736220253
0.16125,10.28,-63.1480002012232
0.16125,10.29,-64.8714103451647
0.16125,10.3,-66.420039608355
0.16125,10.31,-67.8162783550124
0.16125,10.32,-69.079276316501
0.16125,10.33,-70.2254127795002
0.16125,10.34,-71.2687151018817
0.16125,10.35,-72.2212213417403
0.16125,10.36,-73.0932893782095
0.16125,10.37,-73.893857834062
0.16125,10.38,-74.630665061235
0.16125,10.39,-75.3104323900709
0.16125,10.4,-75.9390173138289
0.16125,10.41,-76.5215415757172
0.16125,10.42,-77.0624983982802
0.16125,10.43,-77.5658424169998
0.16125,10.44,-78.0350652810051
0.16125,10.45,-78.4732593707819
0.16125,10.46,-78.883171651796
0.16125,10.47,-79.2672493251449
0.16125,10.48,-79.6276786416113
0.16125,10.49,-79.9664180037458
0.16125,10.5,-80.2852262828452
0.16125,10.51,-80.5856871160695
0.16125,10.52,-80.869229816858
0.16125,10.53,-81.1371474237434
0.16125,10.54,-81.3906123241909
0.16125,10.55,-81.6306898174605
0.16125,10.56,-81.8583499208025
0.16125,10.57,-82.0744776740878
0.16125,10.58,-82.2798821573318
0.16125,10.59,-82.4753044019085
0.16125,10.6,-82.6614243482875
0.16125,10.61,-82.8388669798579
0.16125,10.62,-83.0082077429661
0.16125,10.63,-83.1699773470222
0.16125,10.64,-83.3246660248805
0.16125,10.65,-83.472727322203
0.16125,10.66,-83.6145814748198
0.16125,10.67,-83.7506184248932
0.16125,10.68,-83.8812005197379
0.16125,10.69,-84.0066649312318
0.16125,10.7,-84.1273258287076
0.16125,10.71,-84.2434763339089
0.16125,10.72,-84.3553902829039
0.16125,10.73,-84.4633238166816
0.16125,10.74,-84.5675168194311
0.16125,10.75,-84.6681942211551
0.16125,10.76,-84.7655671792369
0.16125,10.77,-84.8598341518265
0.16125,10.78,-84.9511818743793
0.16125,10.79,-85.0397862493624
0.16125,10.8,-85.1258131579816
0.16125,10.81,-85.2094192017806
0.16125,10.82,-85.2907523810776
0.16125,10.83,-85.3699527164307
0.16125,10.84,-85.4471528186579
0.16125,10.85,-85.5224784123223
0.16125,10.86,-85.5960488170914
0.16125,10.87,-85.6679773908957
0.16125,10.88,-85.7383719384212
0.16125,10.89,-85.8073350880965
0.16125,10.9,-85.8749646404215
0.16125,10.91,-85.9413538902021
0.16125,10.92,-86.006591924997
0.16125,10.93,-86.070763901863
0.16125,10.94,-86.1339513042863
0.16125,10.95,-86.1962321810051
0.16125,10.96,-86.2576813682725
0.16125,10.97,-86.3183706969677
0.16125,10.98,-86.3783691858332
0.16125,10.99,-86.4377432220032
0.16125,11,-86.4965567298911
0.16125,11.01,-86.5548713294007
0.16125,11.02,-86.6127464843629
0.16125,11.03,-86.6702396420025
0.16125,11.04,-86.7274063641981
0.16125,11.05,-86.784300451218
0.16125,11.06,-86.8409740585778
0.16125,11.07,-86.8974778076094
0.16125,11.08,-86.9538608902899
0.16125,11.09,-87.0101711688454
0.16125,11.1,-87.0664552706029
0.16125,11.11,-87.1227586785469
0.16125,11.12,-87.1791258179934
0.16125,11.13,-87.2356001397901
0.16125,11.14,-87.2922242004142
0.16125,11.15,-87.3490397393371
0.16125,11.16,-87.4060877540002
0.16125,11.17,-87.4634085727409
0.16125,11.18,-87.521041925996
0.16125,11.19,-87.5790270161006
0.16125,11.2,-87.6374025860083
0.16125,11.21,-87.6962069872378
0.16125,11.22,-87.7554782473672
0.16125,11.23,-87.8152541373994
0.16125,11.24,-87.8755722393163
0.16125,11.25,-87.9364700141616
0.16125,11.26,-87.9979848709991
0.16125,11.27,-88.0601542371047
0.16125,11.28,-88.1230156297736
0.16125,11.29,-88.1866067301444
0.16125,11.3,-88.2509654594674
0.16125,11.31,-88.3161300582746
0.16125,11.32,-88.3821391689498
0.16125,11.33,-88.4490319222287
0.16125,11.34,-88.5168480282172
0.16125,11.35,-88.5856278725624
0.16125,11.36,-88.6554126184819
0.16125,11.37,-88.7262443154192
0.16125,11.38,-88.7981660151907
0.16125,11.39,-88.8712218965639
0.16125,11.4,-88.9454573993416
0.16125,11.41,-89.0209193691265
0.16125,11.42,-89.0976562141038
0.16125,11.43,-89.1757180753349
0.16125,11.44,-89.2551570122489
0.16125,11.45,-89.3360272052425
0.16125,11.46,-89.4183851775441
0.16125,11.47,-89.5022900388076
0.16125,11.48,-89.587803753229
0.16125,11.49,-89.6749914353903
0.16125,11.5,-89.7639216774919
0.16125,11.51,-89.8546669121857
0.16125,11.52,-89.9473038158514
0.16125,11.53,-90.0419137579166
0.16125,11.54,-90.1385833027012
0.16125,11.55,-90.2374047713114
0.16125,11.56,-90.3384768723503
0.16125,11.57,-90.4419054116935
0.16125,11.58,-90.5478040933265
0.16125,11.59,-90.6562954253721
0.16125,11.6,-90.7675117479601
0.16125,11.61,-90.8815964026689
0.16125,11.62,-90.99870506698
0.16125,11.63,-91.1190072817224
0.16125,11.64,-91.2426882050043
0.16125,11.65,-91.3699506329437
0.16125,11.66,-91.50101733588
0.16125,11.67,-91.6361337691772
0.16125,11.68,-91.7755712306793
0.16125,11.69,-91.9196305531759
0.16125,11.7,-92.0686464407311
0.16125,11.71,-92.222992583789
0.16125,11.72,-92.3830877212108
0.16125,11.73,-92.5494028601774
0.16125,11.74,-92.7224699202729
0.16125,11.75,-92.9028921403807
0.16125,11.76,-93.0913566821394
0.16125,11.77,-93.2886499899872
0.16125,11.78,-93.4956766369273
0.16125,11.79,-93.7134826139158
0.16125,11.8,-93.9432843334335
0.16125,11.81,-94.1865050499929
0.16125,11.82,-94.4448210049531
0.16125,11.83,-94.7202204599068
0.16125,11.84,-95.015080014456
0.16125,11.85,-95.3322644012615
0.16125,11.86,-95.6752586170722
0.16125,11.87,-96.0483452747575
0.16125,11.88,-96.4568462631982
0.16125,11.89,-96.907457563594
0.16125,11.9,-97.408721806592
0.16125,11.91,-97.9717092011254
0.16125,11.92,-98.6110218694489
0.16125,11.93,-99.3463148659709
0.16125,11.94,-100.20467026352
0.16125,11.95,-101.224433724285
0.16125,11.96,-102.461669586308
0.16125,11.97,-104.001546752085
0.16125,11.98,-105.979572294607
0.16125,11.99,-108.623888311985
0.16125,12,-112.346282475171
0.17,8,-38.3138558725827
0.17,8.01,-37.4674298764941
0.17,8.02,-36.6027854655144
0.17,8.03,-35.7196913428779
0.17,8.04,-34.8179395973249
0.17,8.05,-33.8973487032514
0.17,8.06,-32.957766668424
0.17,8.07,-31.9990743140323
0.17,8.08,-31.0211886673135
0.17,8.09,-30.0240664420191
0.17,8.1,-29.0077075767159
0.17,8.11,-27.9721587953521
0.17,8.12,-26.9175171488226
0.17,8.13,-25.8439334905755
0.17,8.14,-24.7516158337638
0.17,8.15,-23.6408325323021
0.17,8.16,-22.5119152236518
0.17,8.17,-21.3652614674785
0.17,8.18,-20.2013370117853
0.17,8.19,-19.0206776169956
0.17,8.2,-17.8238903689875
0.17,8.21,-16.6116544145265
0.17,8.22,-15.3847210570821
0.17,8.23,-14.1439131577867
0.17,8.24,-12.8901237953642
0.17,8.25,-11.6243141501644
0.17,8.26,-10.3475105908557
0.17,8.27,-9.06080095759124
0.17,8.28,-7.76533005218891
0.17,8.29,-6.46229436358196
0.17,8.3,-5.15293607492221
0.17,8.31,-3.83853641661463
0.17,8.32,-2.52040844654253
0.17,8.33,-1.19988935412867
0.17,8.34,0.121667601984547
0.17,8.35,1.44290140253924
0.17,8.36,2.76245169540905
0.17,8.37,4.07896721192208
0.17,8.38,5.39111404151076
0.17,8.39,6.6975836385175
0.17,8.4,7.9971004426125
0.17,8.41,9.28842900511714
0.17,8.42,10.5703805270971
0.17,8.43,11.8418187308017
0.17,8.44,13.1016650032046
0.17,8.45,14.3489027683919
0.17,8.46,15.5825810636406
0.17,8.47,16.8018173116106
0.17,8.48,18.0057992975877
0.17,8.49,19.1937863756692
0.17,8.5,20.3651099408565
0.17,8.51,21.5191732149596
0.17,8.52,22.6554504028719
0.17,8.53,23.7734852821686
0.17,8.54,24.8728892931442
0.17,8.55,25.9533391984964
0.17,8.56,27.0145743821018
0.17,8.57,28.056393854923
0.17,8.58,29.0786530333351
0.17,8.59,30.0812603513127
0.17,8.6,31.0641737632623
0.17,8.61,32.0273971890495
0.17,8.62,32.9709769471966
0.17,8.63,33.8949982165214
0.17,8.64,34.7995815608005
0.17,8.65,35.6848795455276
0.17,8.66,36.5510734705956
0.17,8.67,37.3983702378514
0.17,8.68,38.2269993679918
0.17,8.69,39.037210177238
0.17,8.7,39.8292691206503
0.17,8.71,40.6034573058119
0.17,8.72,41.3600681779366
0.17,8.73,42.0994053751802
0.17,8.74,42.8217807510552
0.17,8.75,43.5275125593378
0.17,8.76,44.216923795638
0.17,8.77,44.890340688901
0.17,8.78,45.5480913354321
0.17,8.79,46.1905044675932
0.17,8.8,46.8179083490478
0.17,8.81,47.4306297883224
0.17,8.82,48.0289932624672
0.17,8.83,48.6133201427222
0.17,8.84,49.1839280142922
0.17,8.85,49.7411300826079
0.17,8.86,50.2852346587603
0.17,8.87,50.8165447171474
0.17,8.88,51.3353575187433
0.17,8.89,51.8419642937853
0.17,8.9,52.3366499780617
0.17,8.91,52.8196929973753
0.17,8.92,53.2913650951377
0.17,8.93,53.7519311984156
0.17,8.94,54.201649318115
0.17,8.95,54.6407704793261
0.17,8.96,55.069538678174
0.17,8.97,55.4881908618301
0.17,8.98,55.8969569286187
0.17,8.99,56.296059745428
0.17,9,56.6857151798739
0.17,9.01,57.0661321449029
0.17,9.02,57.4375126537239
0.17,9.03,57.8000518831571
0.17,9.04,58.1539382436632
0.17,9.05,58.4993534544768
0.17,9.06,58.8364726224143
0.17,9.07,59.165464323059
0.17,9.08,59.4864906831416
0.17,9.09,59.7997074630412
0.17,9.1,60.105264138427
0.17,9.11,60.403303980142
0.17,9.12,60.6939641314984
0.17,9.13,60.9773756822252
0.17,9.14,61.2536637383508
0.17,9.15,61.5229474873568
0.17,9.16,61.7853402579681
0.17,9.17,62.0409495739758
0.17,9.18,62.2898772015094
0.17,9.19,62.5322191891848
0.17,9.2,62.7680659005641
0.17,9.21,62.9975020383594
0.17,9.22,63.2206066598039
0.17,9.23,63.4374531825997
0.17,9.24,63.6481093808304
0.17,9.25,63.8526373701896
0.17,9.26,64.0510935818522
0.17,9.27,64.2435287242525
0.17,9.28,64.429987731998
0.17,9.29,64.6105097010696
0.17,9.3,64.785127809396
0.17,9.31,64.9538692218032
0.17,9.32,65.1167549782487
0.17,9.33,65.2737998641394
0.17,9.34,65.425012261415
0.17,9.35,65.5703939789426
0.17,9.36,65.7099400606126
0.17,9.37,65.8436385693554
0.17,9.38,65.9714703451063
0.17,9.39,66.0934087345218
0.17,9.4,66.2094192900138
0.17,9.41,66.3194594353806
0.17,9.42,66.4234780950113
0.17,9.43,66.5214152832788
0.17,9.44,66.6132016503455
0.17,9.45,66.6987579801485
0.17,9.46,66.7779946358227
0.17,9.47,66.8508109472372
0.17,9.48,66.9170945346653
0.17,9.49,66.9767205618466
0.17,9.5,67.0295509108539
0.17,9.51,67.0754332701843
0.17,9.52,67.1142001263813
0.17,9.53,67.1456676482018
0.17,9.54,67.1696344508602
0.17,9.55,67.1858802261803
0.17,9.56,67.1941642225163
0.17,9.57,67.1942235560274
0.17,9.58,67.1857713322556
0.17,9.59,67.168494553892
0.17,9.6,67.1420517870546
0.17,9.61,67.106070554233
0.17,9.62,67.0601444172062
0.17,9.63,67.0038297075175
0.17,9.64,66.9366418554092
0.17,9.65,66.8580512602144
0.17,9.66,66.7674786358872
0.17,9.67,66.6642897543127
0.17,9.68,66.5477894959427
0.17,9.69,66.4172151016992
0.17,9.7,66.2717285014969
0.17,9.71,66.1104075724494
0.17,9.72,65.932236153133
0.17,9.73,65.7360926081377
0.17,9.74,65.5207366983919
0.17,9.75,65.2847944658961
0.17,9.76,65.0267407847198
0.17,9.77,64.7448791611404
0.17,9.78,64.4373182818476
0.17,9.79,64.1019447067559
0.17,9.8,63.736390977967
0.17,9.81,63.3379982636555
0.17,9.82,62.9037724689651
0.17,9.83,62.4303325180498
0.17,9.84,61.9138492337493
0.17,9.85,61.3499729046512
0.17,9.86,60.7337472238586
0.17,9.87,60.0595068012334
0.17,9.88,59.3207548869372
0.17,9.89,58.5100173041874
0.17,9.9,57.6186678985691
0.17,9.91,56.6367201333524
0.17,9.92,55.5525789283783
0.17,9.93,54.3527467126777
0.17,9.94,53.0214784155186
0.17,9.95,51.5403826094809
0.17,9.96,49.8879717221584
0.17,9.97,48.0391756457843
0.17,9.98,45.9648542603392
0.17,9.99,43.6313816388678
0.17,10,41.0004370027207
0.17,10.01,38.0292357650679
0.17,10.02,34.6715767291359
0.17,10.03,30.880261715777
0.17,10.04,26.6116099931149
0.17,10.05,21.8327966128805
0.17,10.06,16.5323065171779
0.17,10.07,10.7325454099344
0.17,10.08,4.50146800352148
0.17,10.09,-2.04220443898587
0.17,10.1,-8.73585253455834
0.17,10.11,-15.3936474256134
0.17,10.12,-21.8356483236558
0.17,10.13,-27.9146989865334
0.17,10.14,-33.5319252281676
0.17,10.15,-38.6383390422466
0.17,10.16,-43.2263694715536
0.17,10.17,-47.3173120451423
0.17,10.18,-50.9493268665893
0.17,10.19,-54.1681822959696
0.17,10.2,-57.021096302567
0.17,10.21,-59.5531355496483
0.17,10.22,-61.8054118832125
0.17,10.23,-63.8144107341968
0.17,10.24,-65.6119684229935
0.17,10.25,-67.2255836681894
