"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(1,1)) []"
0.16125,10.25,0.37522702025184
0.16125,10.26,0.353623414910647
0.16125,10.27,0.333752512762135
0.16125,10.28,0.31551085481627
0.16125,10.29,0.298774808772299
0.16125,10.3,0.283414835431937
0.16125,10.31,0.269303868600228
0.16125,10.32,0.256321900771606
0.16125,10.33,0.244358198887041
0.16125,10.34,0.233312086515535
0.16125,10.35,0.22309289261217
0.16125,10.36,0.213619443460392
0.16125,10.37,0.20481932924145
0.16125,10.38,0.196628084015403
0.16125,10.39,0.188988359590462
0.16125,10.4,0.18184913756883
0.16125,10.41,0.17516500175003
0.16125,10.42,0.16889547984484
0.16125,10.43,0.163004455774544
0.16125,10.44,0.157459649583565
0.16125,10.45,0.152232159841646
0.16125,10.46,0.147296062514025
0.16125,10.47,0.142628060110612
0.16125,10.48,0.138207175163344
0.16125,10.49,0.134014482526927
0.16125,10.5,0.13003287553263
0.16125,10.51,0.126246861578711
0.16125,10.52,0.122642383275183
0.16125,10.53,0.119206661755286
0.16125,10.54,0.115928059212298
0.16125,10.55,0.11279595811632
0.16125,10.56,0.109800654912823
0.16125,10.57,0.106933266306861
0.16125,10.58,0.104185646498152
0.16125,10.59,0.101550313957547
0.16125,10.6,0.0990203865290368
0.16125,10.61,0.0965895238077825
0.16125,10.62,0.0942518758872622
0.16125,10.63,0.092002037691011
0.16125,10.64,0.0898350082093492
0.16125,10.65,0.0877461540515924
0.16125,10.66,0.0857311768015908
0.16125,10.67,0.0837860837309988
0.16125,10.68,0.0819071614819
0.16125,10.69,0.0800909523798196
0.16125,10.7,0.0783342330807034
0.16125,10.71,0.0766339952923069
0.16125,10.72,0.074987428342269
0.16125,10.73,0.0733919033928066
0.16125,10.74,0.0718449591259278
0.16125,10.75,0.0703442887439504
0.16125,10.76,0.0688877281482554
0.16125,10.77,0.0674732451750898
0.16125,10.78,0.0660989297810543
0.16125,10.79,0.0647629850830579
0.16125,10.8,0.0634637191681324
0.16125,10.81,0.0621995375978377
0.16125,10.82,0.060968936540183
0.16125,10.83,0.0597704964692163
0.16125,10.84,0.0586028763788016
0.16125,10.85,0.0574648084627304
0.16125,10.86,0.0563550932182847
0.16125,10.87,0.0552725949347811
0.16125,10.88,0.0542162375325294
0.16125,10.89,0.0531850007211179
0.16125,10.9,0.052177916449013
0.16125,10.91,0.0511940656192293
0.16125,10.92,0.0502325750482555
0.16125,10.93,0.049292614647638
0.16125,10.94,0.0483733948095564
0.16125,10.95,0.0474741639794977
0.16125,10.96,0.0465942064006961
0.16125,10.97,0.0457328400164179
0.16125,10.98,0.044889414517439
0.16125,10.99,0.0440633095232007
0.16125,11,0.0432539328861521
0.16125,11.01,0.0424607191097218
0.16125,11.02,0.0416831278711825
0.16125,11.03,0.0409206426414398
0.16125,11.04,0.0401727693944456
0.16125,11.05,0.0394390353995689
0.16125,11.06,0.0387189880907986
0.16125,11.07,0.0380121940071782
0.16125,11.08,0.0373182377993181
0.16125,11.09,0.0366367212972636
0.16125,11.1,0.0359672626353628
0.16125,11.11,0.0353094954301443
0.16125,11.12,0.0346630680075119
0.16125,11.13,0.034027642675867
0.16125,11.14,0.0334028950420217
0.16125,11.15,0.0327885133670208
0.16125,11.16,0.0321841979591905
0.16125,11.17,0.0315896606019538
0.16125,11.18,0.0310046240141261
0.16125,11.19,0.0304288213405751
0.16125,11.2,0.0298619956712874
0.16125,11.21,0.0293038995870247
0.16125,11.22,0.0287542947298853
0.16125,11.23,0.028212951397207
0.16125,11.24,0.0276796481573545
0.16125,11.25,0.027154171486046
0.16125,11.26,0.026636315421959
0.16125,11.27,0.0261258812404457
0.16125,11.28,0.0256226771442705
0.16125,11.29,0.0251265179703533
0.16125,11.3,0.0246372249115739
0.16125,11.31,0.0241546252527526
0.16125,11.32,0.0236785521199849
0.16125,11.33,0.0232088442425603
0.16125,11.34,0.0227453457267457
0.16125,11.35,0.0222879058407611
0.16125,11.36,0.0218363788103203
0.16125,11.37,0.0213906236241469
0.16125,11.38,0.0209505038489161
0.16125,11.39,0.0205158874531055
0.16125,11.4,0.0200866466392725
0.16125,11.41,0.0196626576843072
0.16125,11.42,0.0192438007872337
0.16125,11.43,0.0188299599241643
0.16125,11.44,0.0184210227100335
0.16125,11.45,0.0180168802667618
0.16125,11.46,0.0176174270975234
0.16125,11.47,0.017222560966807
0.16125,11.48,0.0168321827859887
0.16125,11.49,0.0164461965041413
0.16125,11.5,0.0160645090038329
0.16125,11.51,0.0156870300016791
0.16125,11.52,0.0153136719534296
0.16125,11.53,0.0149443499633868
0.16125,11.54,0.0145789816979674
0.16125,11.55,0.014217487303236
0.16125,11.56,0.0138597893262505
0.16125,11.57,0.0135058126400759
0.16125,11.58,0.0131554843723403
0.16125,11.59,0.0128087338372162
0.16125,11.6,0.0124654924707367
0.16125,11.61,0.0121256937693615
0.16125,11.62,0.0117892732317394
0.16125,11.63,0.0114561683036244
0.16125,11.64,0.0111263183259346
0.16125,11.65,0.0107996644859673
0.16125,11.66,0.0104761497718162
0.16125,11.67,0.0101557189300757
0.16125,11.68,0.009838318426966
0.16125,11.69,0.00952389641306475
0.16125,11.7,0.00921240269190648
0.16125,11.71,0.0089037886927939
0.16125,11.72,0.00859800744827891
0.16125,11.73,0.0082950135769094
0.16125,11.74,0.00799476327202071
0.16125,11.75,0.00769721429758268
0.16125,11.76,0.00740232599242559
0.16125,11.77,0.00711005928456942
0.16125,11.78,0.00682037671793332
0.16125,11.79,0.00653324249443231
0.16125,11.8,0.00624862253547921
0.16125,11.81,0.00596648456829847
0.16125,11.82,0.00568679824440837
0.16125,11.83,0.00540953530038618
0.16125,11.84,0.0051346697750095
0.16125,11.85,0.00486217830266537
0.16125,11.86,0.00459204051155036
0.16125,11.87,0.00432423956822872
0.16125,11.88,0.00405876293026509
0.16125,11.89,0.00379560340043421
0.16125,11.9,0.00353476062741741
0.16125,11.91,0.0032762432832896
0.16125,11.92,0.00302007229434916
0.16125,11.93,0.00276628576096396
0.16125,11.94,0.00251494667935766
0.16125,11.95,0.00226615549693404
0.16125,11.96,0.00202007139352371
0.16125,11.97,0.0017769501797358
0.16125,11.98,0.00153721591437188
0.16125,11.99,0.00130160636821899
0.16125,12,0.00107149584218512
0.17,8,0.022903911020425
0.17,8.01,0.0226541401513855
0.17,8.02,0.0224096234319398
0.17,8.03,0.0221705141095406
0.17,8.04,0.0219369694687899
0.17,8.05,0.0217091507086094
0.17,8.06,0.0214872227841344
0.17,8.07,0.0212713542105618
0.17,8.08,0.0210617168262809
0.17,8.09,0.0208584855127912
0.17,8.1,0.0206618378691514
0.17,8.11,0.020471953839038
0.17,8.12,0.020289015288913
0.17,8.13,0.0201132055363201
0.17,8.14,0.0199447088279462
0.17,8.15,0.0197837097678107
0.17,8.16,0.0196303926967633
0.17,8.17,0.019484941025384
0.17,8.18,0.0193475365233736
0.17,8.19,0.0192183585695787
0.17,8.2,0.0190975833678985
0.17,8.21,0.0189853831354357
0.17,8.22,0.0188819252703541
0.17,8.23,0.0187873715079577
0.17,8.24,0.0187018770744616
0.17,8.25,0.0186255898487579
0.17,8.26,0.0185586495431296
0.17,8.27,0.018501186914321
0.17,8.28,0.0184533230165696
0.17,8.29,0.0184151685081379
0.17,8.3,0.0183868230225298
0.17,8.31,0.0183683746149107
0.17,8.32,0.0183598992933109
0.17,8.33,0.018361460642949
0.17,8.34,0.0183731095505413
0.17,8.35,0.0183948840337662
0.17,8.36,0.0184268091792011
0.17,8.37,0.0184688971900978
0.17,8.38,0.0185211475433663
0.17,8.39,0.0185835472531719
0.17,8.4,0.0186560712366678
0.17,8.41,0.0187386827756619
0.17,8.42,0.0188313340664779
0.17,8.43,0.0189339668489873
0.17,8.44,0.0190465131047659
0.17,8.45,0.0191688958136043
0.17,8.46,0.0193010297571622
0.17,8.47,0.0194428223584145
0.17,8.48,0.0195941745456637
0.17,8.49,0.0197549816302619
0.17,8.5,0.0199251341877779
0.17,8.51,0.0201045189331044
0.17,8.52,0.020293019580903
0.17,8.53,0.0204905176837886
0.17,8.54,0.0206968934417059
0.17,8.55,0.0209120264770447
0.17,8.56,0.0211357965711085
0.17,8.57,0.0213680843585997
0.17,8.58,0.021608771977764
0.17,8.59,0.0218577436747559
0.17,8.6,0.022114886361605
0.17,8.61,0.0223800901279065
0.17,8.62,0.0226532487069858
0.17,8.63,0.0229342598978353
0.17,8.64,0.0232230259445622
0.17,8.65,0.0235194538754462
0.17,8.66,0.023823455803978
0.17,8.67,0.0241349491944503
0.17,8.68,0.0244538570948038
0.17,8.69,0.0247801083395081
0.17,8.7,0.0251136377252768
0.17,8.71,0.0254543861624049
0.17,8.72,0.0258023008044608
0.17,8.73,0.0261573351589895
0.17,8.74,0.026519449181784
0.17,8.75,0.0268886093571677
0.17,8.76,0.027264788766609
0.17,8.77,0.0276479671478559
0.17,8.78,0.0280381309466495
0.17,8.79,0.0284352733629416
0.17,8.8,0.0288393943934162
0.17,8.81,0.029250500871986
0.17,8.82,0.0296686065098241
0.17,8.83,0.0300937319363754
0.17,8.84,0.0305259047426964
0.17,8.85,0.030965159528374
0.17,8.86,0.0314115379531966
0.17,8.87,0.031865088794671
0.17,8.88,0.0323258680124176
0.17,8.89,0.0327939388204204
0.17,8.9,0.0332693717680613
0.17,8.91,0.0337522448308315
0.17,8.92,0.0342426435115832
0.17,8.93,0.0347406609531696
0.17,8.94,0.0352463980632984
0.17,8.95,0.035759963652437
0.17,8.96,0.0362814745855948
0.17,8.97,0.0368110559488336
0.17,8.98,0.0373488412313677
0.17,8.99,0.0378949725241489
0.17,9,0.0384496007358634
0.17,9.01,0.0390128858273109
0.17,9.02,0.0395849970651871
0.17,9.03,0.0401661132963506
0.17,9.04,0.0407564232437174
0.17,9.05,0.0413561258250082
0.17,9.06,0.0419654304956521
0.17,9.07,0.0425845576172454
0.17,9.08,0.0432137388530696
0.17,9.09,0.0438532175922856
0.17,9.1,0.0445032494045453
0.17,9.11,0.0451641025269005
0.17,9.12,0.0458360583850426
0.17,9.13,0.046519412151067
0.17,9.14,0.0472144733401419
0.17,9.15,0.047921566448656
0.17,9.16,0.0486410316366383
0.17,9.17,0.0493732254574817
0.17,9.18,0.0501185216382574
0.17,9.19,0.0508773119141984
0.17,9.2,0.0516500069212381
0.17,9.21,0.0524370371508321
0.17,9.22,0.0532388539716727
0.17,9.23,0.0540559307233122
0.17,9.24,0.0548887638871663
0.17,9.25,0.0557378743408777
0.17,9.26,0.0566038087025535
0.17,9.27,0.0574871407720167
0.17,9.28,0.0583884730768662
0.17,9.29,0.0593084385318904
0.17,9.3,0.0602477022211947
0.17,9.31,0.0612069633133088
0.17,9.32,0.0621869571205511
0.17,9.33,0.0631884573150331
0.17,9.34,0.0642122783149397
0.17,9.35,0.0652592778560859
0.17,9.36,0.066330359765296
0.17,9.37,0.0674264769538602
0.17,9.38,0.0685486346512304
0.17,9.39,0.069697893901263
0.17,9.4,0.0708753753456899
0.17,9.41,0.0720822633221992
0.17,9.42,0.0733198103074886
0.17,9.43,0.0745893417390523
0.17,9.44,0.0758922612532421
0.17,9.45,0.0772300563814367
0.17,9.46,0.0786043047509666
0.17,9.47,0.080016680842912
0.17,9.48,0.0814689633650392
0.17,9.49,0.0829630433051504
0.17,9.5,0.0845009327380395
0.17,9.51,0.0860847744682632
0.17,9.52,0.087716852601191
0.17,9.53,0.0893996041464842
0.17,9.54,0.0911356317715059
0.17,9.55,0.0929277178374013
0.17,9.56,0.09477883986807
0.17,9.57,0.0966921876222739
0.17,9.58,0.0986711819621269
0.17,9.59,0.100719495737681
0.17,9.6,0.1028410769378
0.17,9.61,0.10504017439269
0.17,9.62,0.107321366354077
0.17,9.63,0.109689592326045
0.17,9.64,0.112150188573989
0.17,9.65,0.114708927802295
0.17,9.66,0.11737206356469
0.17,9.67,0.12014638005639
0.17,9.68,0.123039248036239
0.17,9.69,0.12605868774229
0.17,9.7,0.129213439798294
0.17,9.71,0.13251304526443
0.17,9.72,0.135967936166674
0.17,9.73,0.139589538049077
0.17,9.74,0.143390386335947
0.17,9.75,0.147384258570362
0.17,9.76,0.151586324915216
0.17,9.77,0.156013319665759
0.17,9.78,0.160683736928922
0.17,9.79,0.165618054071409
0.17,9.8,0.170838987015843
0.17,9.81,0.176371781951412
0.17,9.82,0.182244548483422
0.17,9.83,0.1884886396069
0.17,9.84,0.195139084037719
0.17,9.85,0.202235076181242
0.17,9.86,0.20982052805612
0.17,9.87,0.217944685327034
0.17,9.88,0.226662805451301
0.17,9.89,0.236036888570974
0.17,9.9,0.24613643923459
0.17,9.91,0.25703921626105
0.17,9.92,0.268831894324483
0.17,9.93,0.281610506856691
0.17,9.94,0.295480454593013
0.17,9.95,0.310555731193601
0.17,9.96,0.326956813612221
0.17,9.97,0.344806359396765
0.17,9.98,0.364221410272469
0.17,9.99,0.385300193638076
0.17,10,0.408100857973015
0.17,10.01,0.432608721680693
0.17,10.02,0.458688307277117
0.17,10.03,0.486017612215326
0.17,10.04,0.514006673926954
0.17,10.05,0.541713245354385
0.17,10.06,0.567787073730276
0.17,10.07,0.59049662938366
0.17,10.08,0.607900510303158
0.17,10.09,0.618189705572809
0.17,10.1,0.620130824382317
0.17,10.11,0.613431892962432
0.17,10.12,0.598838855171381
0.17,10.13,0.577906282448131
0.17,10.14,0.552570538262106
0.17,10.15,0.524730508071961
0.17,10.16,0.495974649208824
0.17,10.17,0.467477926952635
0.17,10.18,0.440019349451265
0.17,10.19,0.414057064900552
0.17,10.2,0.389815739878096
0.17,10.21,0.367363318723188
0.17,10.22,0.346669840505599
0.17,10.23,0.327648902063899
0.17,10.24,0.310185221531837
0.17,10.25,0.294152103095281
0.17,10.26,0.279421990068503
0.17,10.27,0.265872479258424
0.17,10.28,0.253389450755073
0.17,10.29,0.241868419562946
0.17,10.3,0.231214828256401
0.17,10.31,0.221343737827339
0.17,10.32,0.212179201512672
0.17,10.33,0.203653495171839
0.17,10.34,0.195706307104669
0.17,10.35,0.188283945884818
0.17,10.36,0.181338597392114
0.17,10.37,0.174827645590061
0.17,10.38,0.168713061730811
0.17,10.39,0.16296086103305
0.17,10.4,0.157540622848728
0.17,10.41,0.152425068889919
0.17,10.42,0.147589693583779
0.17,10.43,0.143012440661144
0.17,10.44,0.138673420414654
0.17,10.45,0.134554662534999
0.17,10.46,0.130639899958671
0.17,10.47,0.126914379685971
0.17,10.48,0.123364697025214
0.17,10.49,0.119978650174631
0.17,10.5,0.116745112461578
0.17,10.51,0.113653919919398
0.17,10.52,0.110695772197729
0.17,10.53,0.107862145076209
0.17,10.54,0.105145213088509
0.17,10.55,0.102537780967961
0.17,10.56,0.100033222801783
0.17,10.57,0.097625427931851
0.17,10.58,0.0953087527696243
0.17,10.59,0.0930779778041363
0.17,10.6,0.090928269177513
0.17,10.61,0.0888551442846664
0.17,10.62,0.0868544409244219
0.17,10.63,0.0849222895901947
0.17,10.64,0.0830550885407417
0.17,10.65,0.0812494813367797
0.17,10.66,0.0795023365683598
0.17,10.67,0.0778107295317602
0.17,10.68,0.0761719256439658
0.17,10.69,0.0745833654083197
0.17,10.7,0.0730426507670317
0.17,10.71,0.0715475326955541
0.17,10.72,0.0700958999106237
0.17,10.73,0.068685768578485
0.17,10.74,0.0673152729226442
0.17,10.75,0.0659826566417874
0.17,10.76,0.0646862650583559
0.17,10.77,0.06342453792699
0.17,10.78,0.0621960028396719
0.17,10.79,0.0609992691711595
0.17,10.8,0.059833022514247
0.17,10.81,0.0586960195596543
0.17,10.82,0.0575870833800046
0.17,10.83,0.0565050990814843
0.17,10.84,0.0554490097904439
0.17,10.85,0.0544178129454682
0.17,10.86,0.0534105568683361
0.17,10.87,0.052426337589892
0.17,10.88,0.0514642959091509
0.17,10.89,0.0505236146660354
0.17,10.9,0.0496035162099772
0.17,10.91,0.0487032600482907
0.17,10.92,0.0478221406596875
0.17,10.93,0.0469594854596634
0.17,10.94,0.0461146529056604
0.17,10.95,0.0452870307310116
0.17,10.96,0.0444760342976302
0.17,10.97,0.043681105058296
0.17,10.98,0.0429017091201767
0.17,10.99,0.0421373359019455
0.17,11,0.0413874968774975
0.17,11.01,0.0406517243998652
0.17,11.02,0.0399295705994563
0.17,11.03,0.0392206063512314
0.17,11.04,0.0385244203058662
0.17,11.05,0.0378406179803611
0.17,11.06,0.0371688209039039
0.17,11.07,0.0365086658151429
0.17,11.08,0.0358598039073148
0.17,11.09,0.0352219001179612
0.17,11.1,0.0345946324602074
0.17,11.11,0.0339776913928206
0.17,11.12,0.0333707792264655
0.17,11.13,0.0327736095637748
0.17,11.14,0.0321859067710259
0.17,11.15,0.0316074054793867
0.17,11.16,0.0310378501138248
0.17,11.17,0.0304769944479332
0.17,11.18,0.0299246011830364
0.17,11.19,0.0293804415500643
0.17,11.2,0.0288442949327854
0.17,11.21,0.0283159485110912
0.17,11.22,0.0277951969231145
0.17,11.23,0.0272818419450483
0.17,11.24,0.0267756921876054
0.17,11.25,0.0262765628081408
0.17,11.26,0.0257842752375144
0.17,11.27,0.0252986569208388
0.17,11.28,0.0248195410713132
0.17,11.29,0.0243467664363962
0.17,11.3,0.0238801770756209
0.17,11.31,0.0234196221493983
0.17,11.32,0.0229649557182014
0.17,11.33,0.0225160365515583
0.17,11.34,0.0220727279463215
0.17,11.35,0.0216348975537114
0.17,11.36,0.0212024172146714
0.17,11.37,0.0207751628030911
0.17,11.38,0.0203530140764925
0.17,11.39,0.0199358545337934
0.17,11.4,0.0195235712797883
0.17,11.41,0.0191160548960138
0.17,11.42,0.0187131993176831
0.17,11.43,0.0183149017163957
0.17,11.44,0.0179210623883507
0.17,11.45,0.0175315846478087
0.17,11.46,0.0171463747255662
0.17,11.47,0.016765341672222
0.17,11.48,0.0163883972660373
0.17,11.49,0.0160154559252006
0.17,11.5,0.0156464346243313
0.17,11.51,0.015281252815069
0.17,11.52,0.0149198323506138
0.17,11.53,0.014562097414099
0.17,11.54,0.0142079744506955
0.17,11.55,0.0138573921033695
0.17,11.56,0.0135102811522287
0.17,11.57,0.0131665744574218
0.17,11.58,0.0128262069055759
0.17,11.59,0.0124891153597843
0.17,11.6,0.0121552386131928
0.17,11.61,0.0118245173462624
0.17,11.62,0.0114968940878364
0.17,11.63,0.0111723131801821
0.17,11.64,0.0108507207482456
0.17,11.65,0.0105320646734242
0.17,11.66,0.010216294572255
0.17,11.67,0.00990336178051937
0.17,11.68,0.00959321934340891
0.17,11.69,0.00928582201255371
0.17,11.7,0.0089811262509346
0.17,11.71,0.00867909024696357
0.17,11.72,0.00837967393935945
0.17,11.73,0.00808283905488514
0.17,11.74,0.00778854916158275
0.17,11.75,0.00749676974088581
0.17,11.76,0.00720746828297409
0.17,11.77,0.00692061441103756
0.17,11.78,0.00663618004187801
0.17,11.79,0.00635413959265379
0.17,11.8,0.0060744702468438
0.17,11.81,0.00579715229703677
0.17,11.82,0.00552216958851818
0.17,11.83,0.00524951009667768
0.17,11.84,0.00497916668432852
0.17,11.85,0.00471113810416214
0.17,11.86,0.00444543034006937
0.17,11.87,0.00418205842426527
0.17,11.88,0.00392104893395998
0.17,11.89,0.00366244347679762
0.17,11.9,0.00340630364477277
0.17,11.91,0.00315271819898713
0.17,11.92,0.0029018137295789
0.17,11.93,0.00265377088269643
0.17,11.94,0.00240884978812598
0.17,11.95,0.00216743123118096
0.17,11.96,0.00193008582728374
0.17,11.97,0.00169769515143787
0.17,11.98,0.00147167364806216
0.17,11.99,0.00125439445164199
0.17,12,0.00105003877006406
0.17875,8,0.0234620883357803
0.17875,8.01,0.0232245028927506
0.17875,8.02,0.0229925262248569
0.17875,8.03,0.0227663163110488
0.17875,8.04,0.0225460344546238
0.17875,8.05,0.0223318450879723
0.17875,8.06,0.0221239155409756
0.17875,8.07,0.0219224157711241
0.17875,8.08,0.0217275180536626
0.17875,8.09,0.0215393966303862
0.17875,8.1,0.0213582273160892
0.17875,8.11,0.0211841870621364
0.17875,8.12,0.0210174534771626
0.17875,8.13,0.0208582043055273
0.17875,8.14,0.0207066168648407
0.17875,8.15,0.020562867444638
0.17875,8.16,0.020427130669094
0.17875,8.17,0.0202995788275318
0.17875,8.18,0.0201803811773621
0.17875,8.19,0.0200697032249815
0.17875,8.2,0.0199677059910262
0.17875,8.21,0.0198745452672026
0.17875,8.22,0.019790370872656
0.17875,8.23,0.0197153259184835
0.17875,8.24,0.0196495460894921
0.17875,8.25,0.0195931589526423
0.17875,8.26,0.0195462833017597
0.17875,8.27,0.0195090285480366
0.17875,8.28,0.019481494165555
0.17875,8.29,0.0194637692005441
0.17875,8.3,0.019455931852344
0.17875,8.31,0.0194580491330834
0.17875,8.32,0.0194701766119269
0.17875,8.33,0.0194923582484213
0.17875,8.34,0.0195246263180206
0.17875,8.35,0.0195670014313288
0.17875,8.36,0.0196194926470125
0.17875,8.37,0.0196820976767657
0.17875,8.38,0.0197548031791786
0.17875,8.39,0.0198375851379451
0.17875,8.4,0.0199304093185522
0.17875,8.41,0.0200332317964903
0.17875,8.42,0.0201459995491029
0.17875,8.43,0.0202686511025065
0.17875,8.44,0.0204011172245337
0.17875,8.45,0.0205433216544168
0.17875,8.46,0.0206951818598913
0.17875,8.47,0.020856609812583
0.17875,8.48,0.0210275127728922
0.17875,8.49,0.0212077940761019
0.17875,8.5,0.0213973539120755
0.17875,8.51,0.0215960900916495
0.17875,8.52,0.0218038987936292
0.17875,8.53,0.0220206752871487
0.17875,8.54,0.022246314625014
0.17875,8.55,0.0224807123045076
0.17875,8.56,0.0227237648929563
0.17875,8.57,0.0229753706161534
0.17875,8.58,0.0232354299084458
0.17875,8.59,0.0235038459239672
0.17875,8.6,0.0237805250090833
0.17875,8.61,0.024065377136637
0.17875,8.62,0.0243583163030212
0.17875,8.63,0.024659260889481
0.17875,8.64,0.0249681339893456
0.17875,8.65,0.025284863703131
0.17875,8.66,0.0256093834036287
0.17875,8.67,0.0259416319732264
0.17875,8.68,0.0262815540157795
0.17875,8.69,0.0266291000453959
0.17875,8.7,0.0269842266544959
0.17875,8.71,0.0273468966634899
0.17875,8.72,0.0277170792543641
0.17875,8.73,0.0280947500904039
0.17875,8.74,0.0284798914242024
0.17875,8.75,0.0288724921960155
0.17875,8.76,0.0292725481244303
0.17875,8.77,0.0296800617912162
0.17875,8.78,0.030095042722129
0.17875,8.79,0.0305175074653441
0.17875,8.8,0.0309474796691007
0.17875,8.81,0.031384990160048
0.17875,8.82,0.0318300770237086
0.17875,8.83,0.0322827856883871
0.17875,8.84,0.0327431690137951
0.17875,8.85,0.0332112873855918
0.17875,8.86,0.0336872088169935
0.17875,8.87,0.0341710090585557
0.17875,8.88,0.0346627717171963
0.17875,8.89,0.0351625883854989
0.17875,8.9,0.0356705587823163
0.17875,8.91,0.0361867909056814
0.17875,8.92,0.036711401199027
0.17875,8.93,0.0372445147317266
0.17875,8.94,0.0377862653949731
0.17875,8.95,0.0383367961140411
0.17875,8.96,0.0388962590780029
0.17875,8.97,0.0394648159880101
0.17875,8.98,0.0400426383252954
0.17875,8.99,0.0406299076401096
0.17875,9,0.0412268158628692
0.17875,9.01,0.0418335656388673
0.17875,9.02,0.0424503706879822
0.17875,9.03,0.0430774561909146
0.17875,9.04,0.0437150592035878
0.17875,9.05,0.0443634291014639
0.17875,9.06,0.0450228280556595
0.17875,9.07,0.0456935315428826
0.17875,9.08,0.0463758288913762
0.17875,9.09,0.0470700238652239
0.17875,9.1,0.0477764352895635
0.17875,9.11,0.0484953977194603
0.17875,9.12,0.0492272621554291
0.17875,9.13,0.049972396808835
0.17875,9.14,0.0507311879206853
0.17875,9.15,0.0515040406376256
0.17875,9.16,0.0522913799492825
0.17875,9.17,0.053093651691466
0.17875,9.18,0.0539113236201368
0.17875,9.19,0.0547448865614928
0.17875,9.2,0.055594855644009
0.17875,9.21,0.0564617716187995
0.17875,9.22,0.0573462022752632
0.17875,9.23,0.0582487439596199
0.17875,9.24,0.0591700232046629
0.17875,9.25,0.0601106984798539
0.17875,9.26,0.0610714620717515
0.17875,9.27,0.0620530421057559
0.17875,9.28,0.0630562047212144
0.17875,9.29,0.0640817564131458
0.17875,9.3,0.065130546555167
0.17875,9.31,0.0662034701196897
0.17875,9.32,0.0673014706131138
0.17875,9.33,0.0684255432455783
0.17875,9.34,0.0695767383569054
0.17875,9.35,0.0707561651226619
0.17875,9.36,0.0719649955668529
0.17875,9.37,0.0732044689106555
0.17875,9.38,0.0744758962898402
0.17875,9.39,0.075780665877192
0.17875,9.4,0.0771202484503396
0.17875,9.41,0.0784962034500489
0.17875,9.42,0.0799101855792578
0.17875,9.43,0.0813639519990497
0.17875,9.44,0.082859370184452
0.17875,9.45,0.0843984265105428
0.17875,9.46,0.0859832356479549
0.17875,9.47,0.0876160508566828
0.17875,9.48,0.0892992752782335
0.17875,9.49,0.0910354743389096
0.17875,9.5,0.0928273893915353
0.17875,9.51,0.094677952739571
0.17875,9.52,0.0965903042066102
0.17875,9.53,0.0985678094361142
0.17875,9.54,0.100614080131372
0.17875,9.55,0.102732996474561
0.17875,9.56,0.104928731997143
0.17875,9.57,0.107205781212256
0.17875,9.58,0.109568990364246
0.17875,9.59,0.112023591701918
0.17875,9.6,0.114575241741668
0.17875,9.61,0.117230064055838
0.17875,9.62,0.119994697201843
0.17875,9.63,0.122876348500888
0.17875,9.64,0.125882854483435
0.17875,9.65,0.129022748944538
0.17875,9.66,0.132305339698505
0.17875,9.67,0.135740795292263
0.17875,9.68,0.139340243133714
0.17875,9.69,0.143115880719081
0.17875,9.7,0.147081101905461
0.17875,9.71,0.151250640475186
0.17875,9.72,0.155640733579913
0.17875,9.73,0.160269308035783
0.17875,9.74,0.16515619286457
0.17875,9.75,0.170323361932042
0.17875,9.76,0.175795211007038
0.17875,9.77,0.181598874021216
0.17875,9.78,0.187764583693468
0.17875,9.79,0.194326081898829
0.17875,9.8,0.201321085051042
0.17875,9.81,0.208791809073868
0.17875,9.82,0.216785556846654
0.17875,9.83,0.225355367669485
0.17875,9.84,0.234560722266792
0.17875,9.85,0.244468286508287
0.17875,9.86,0.255152659828297
0.17875,9.87,0.266697066317116
0.17875,9.88,0.279193881556221
0.17875,9.89,0.292744817224575
0.17875,9.9,0.30746047453919
0.17875,9.91,0.323458806845358
0.17875,9.92,0.340861774056111
0.17875,9.93,0.359789093960433
0.17875,9.94,0.38034746621121
0.17875,9.95,0.402612958849999
0.17875,9.96,0.426603486248691
0.17875,9.97,0.452237768870635
0.17875,9.98,0.479277593839963
0.17875,9.99,0.507253093673905
0.17875,10,0.535378523500029
0.17875,10.01,0.562481061991625
0.17875,10.02,0.586986519089533
0.17875,10.03,0.607022497548678
0.17875,10.04,0.620686012788437
0.17875,10.05,0.626452721232577
0.17875,10.06,0.623594370203743
0.17875,10.07,0.612406020135416
0.17875,10.08,0.594116077646907
0.17875,10.09,0.570529825344021
0.17875,10.1,0.543591527319951
0.17875,10.11,0.515041698935734
0.17875,10.12,0.486242081633216
0.17875,10.13,0.458145346639749
0.17875,10.14,0.431348815385811
0.17875,10.15,0.406178326339007
0.17875,10.16,0.38277013667442
0.17875,10.17,0.36113746150727
0.17875,10.18,0.341219244023664
0.17875,10.19,0.322913557376013
0.17875,10.2,0.306099336937043
0.17875,10.21,0.29064988654021
0.17875,10.22,0.27644086104937
0.17875,10.23,0.263354670177377
0.17875,10.24,0.251282633281539
0.17875,10.25,0.240125764030869
0.17875,10.26,0.229794751683362
0.17875,10.27,0.22020949697803
0.17875,10.28,0.21129842426933
0.17875,10.29,0.202997703920673
0.17875,10.3,0.195250463466519
0.17875,10.31,0.188006031351346
0.17875,10.32,0.181219235684025
0.17875,10.33,0.174849767540547
0.17875,10.34,0.168861610769305
0.17875,10.35,0.163222535994256
0.17875,10.36,0.157903654295806
