"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0.16125,9.14,77.1138509891325
0.16125,9.15,77.4194243356703
0.16125,9.16,77.7180040490061
0.16125,9.17,78.0097153205455
0.16125,9.18,78.2946774099677
0.16125,9.19,78.573003728579
0.16125,9.2,78.8448019157182
0.16125,9.21,79.1101739077844
0.16125,9.22,79.3692159994685
0.16125,9.23,79.6220188967745
0.16125,9.24,79.8686677614098
0.16125,9.25,80.109242246116
0.16125,9.26,80.3438165204974
0.16125,9.27,80.5724592868752
0.16125,9.28,80.7952337856794
0.16125,9.29,81.0121977898436
0.16125,9.3,81.2234035876382
0.16125,9.31,81.4288979533185
0.16125,9.32,81.628722104922
0.16125,9.33,81.8229116484703
0.16125,9.34,82.011496507777
0.16125,9.35,82.194500838964
0.16125,9.36,82.3719429287123
0.16125,9.37,82.5438350751611
0.16125,9.38,82.7101834502566
0.16125,9.39,82.8709879422235
0.16125,9.4,83.0262419766885
0.16125,9.41,83.1759323148159
0.16125,9.42,83.3200388266424
0.16125,9.43,83.4585342375869
0.16125,9.44,83.5913838458859
0.16125,9.45,83.7185452084417
0.16125,9.46,83.8399677922878
0.16125,9.47,83.9555925885399
0.16125,9.48,84.0653516853385
0.16125,9.49,84.1691677958675
0.16125,9.5,84.266953737063
0.16125,9.51,84.3586118540878
0.16125,9.52,84.444033385043
0.16125,9.53,84.5230977596925
0.16125,9.54,84.5956718251898
0.16125,9.55,84.6616089908966
0.16125,9.56,84.7207482833514
0.16125,9.57,84.7729133012727
0.16125,9.58,84.8179110591192
0.16125,9.59,84.8555307061806
0.16125,9.6,84.8855421063737
0.16125,9.61,84.9076942618471
0.16125,9.62,84.9217135610962
0.16125,9.63,84.9273018295108
0.16125,9.64,84.9241341570409
0.16125,9.65,84.9118564738928
0.16125,9.66,84.8900828407702
0.16125,9.67,84.8583924150155
0.16125,9.68,84.8163260479586
0.16125,9.69,84.7633824616661
0.16125,9.7,84.6990139448858
0.16125,9.71,84.6226214980617
0.16125,9.72,84.533549345525
0.16125,9.73,84.4310787189875
0.16125,9.74,84.3144207997917
0.16125,9.75,84.1827086874604
0.16125,9.76,84.0349882382228
0.16125,9.77,83.8702075885268
0.16125,9.78,83.687205144009
0.16125,9.79,83.4846957726808
0.16125,9.8,83.2612548905826
0.16125,9.81,83.0153000668471
0.16125,9.82,82.7450697005294
0.16125,9.83,82.4485982306298
0.16125,9.84,82.1236872297071
0.16125,9.85,81.7678715957034
0.16125,9.86,81.3783798904699
0.16125,9.87,80.9520876702203
0.16125,9.88,80.4854624047267
0.16125,9.89,79.9744982793347
0.16125,9.9,79.4146388067077
0.16125,9.91,78.8006847334863
0.16125,9.92,78.1266842024286
0.16125,9.93,77.3858015200769
0.16125,9.94,76.5701601928681
0.16125,9.95,75.6706551647518
0.16125,9.96,74.6767284976402
0.16125,9.97,73.576102249177
0.16125,9.98,72.3544623406238
0.16125,9.99,70.9950883592978
0.16125,10,69.47842755108
0.16125,10.01,67.7816185378258
0.16125,10.02,65.8779845764363
0.16125,10.03,63.7365423583909
0.16125,10.04,61.3216178935229
0.16125,10.05,58.5927362388976
0.16125,10.06,55.5050683160514
0.16125,10.07,52.0108819299343
0.16125,10.08,48.062637696949
0.16125,10.09,43.6185144214774
0.16125,10.1,38.6510445638092
0.16125,10.11,33.1588414438838
0.16125,10.12,27.1797432758228
0.16125,10.13,20.8012075054304
0.16125,10.14,14.1618259529327
0.16125,10.15,7.43896124686061
0.16125,10.16,0.823214702732131
0.16125,10.17,-5.51207095880634
0.16125,10.18,-11.4348820132196
0.16125,10.19,-16.8648783873383
0.16125,10.2,-21.7703014505694
0.16125,10.21,-26.156868342867
0.16125,10.22,-30.0546352923043
0.16125,10.23,-33.506641234951
0.16125,10.24,-36.5607193534566
0.16125,10.25,-39.2643494969895
0.16125,10.26,-41.6618307521187
0.16125,10.27,-43.7930006363221
0.16125,10.28,-45.6928863904113
0.16125,10.29,-47.3918661539576
0.16125,10.3,-48.9160754377378
0.16125,10.31,-50.2879045625041
0.16125,10.32,-51.5265032164146
0.16125,10.33,-52.6482506432008
0.16125,10.34,-53.6671741580427
0.16125,10.35,-54.5953117765973
0.16125,10.36,-55.4430213358123
0.16125,10.37,-56.2192414165246
0.16125,10.38,-56.9317103289841
0.16125,10.39,-57.5871493620917
0.16125,10.4,-58.1914159679094
0.16125,10.41,-58.7496318486903
0.16125,10.42,-59.2662901862646
0.16125,10.43,-59.7453455756386
0.16125,10.44,-60.1902896257016
0.16125,10.45,-60.6042146769362
0.16125,10.46,-60.9898676550362
0.16125,10.47,-61.3496957215595
0.16125,10.48,-61.6858850879787
0.16125,10.49,-62.0003941177618
0.16125,10.5,-62.2949816433488
0.16125,10.51,-62.5712312632677
0.16125,10.52,-62.830572252548
0.16125,10.53,-63.0742976115339
0.16125,10.54,-63.3035796897205
0.16125,10.55,-63.519483748616
0.16125,10.56,-63.7229797679345
0.16125,10.57,-63.9149527502249
0.16125,10.58,-64.0962117383933
0.16125,10.59,-64.2674977269157
0.16125,10.6,-64.4294906195729
0.16125,10.61,-64.582815363273
0.16125,10.62,-64.728047368088
0.16125,10.63,-64.8657173073582
0.16125,10.64,-64.9963153780712
0.16125,10.65,-65.1202950902251
0.16125,10.66,-65.2380766441848
0.16125,10.67,-65.3500499468471
0.16125,10.68,-65.4565773104585
0.16125,10.69,-65.5579958720244
0.16125,10.7,-65.6546197661992
0.16125,10.71,-65.7467420802416
0.16125,10.72,-65.834636615926
0.16125,10.73,-65.9185594801384
0.16125,10.74,-65.9987505231531
0.16125,10.75,-66.075434641245
0.16125,10.76,-66.1488229582572
0.16125,10.77,-66.2191138989824
0.16125,10.78,-66.2864941657032
0.16125,10.79,-66.351139627895
0.16125,10.8,-66.4132161339534
0.16125,10.81,-66.4728802527912
0.16125,10.82,-66.5302799522731
0.16125,10.83,-66.5855552206811
0.16125,10.84,-66.6388386367323
0.16125,10.85,-66.6902558930637
0.16125,10.86,-66.739926277589
0.16125,10.87,-66.7879631166576
0.16125,10.88,-66.8344741835439
0.16125,10.89,-66.879562075435
0.16125,10.9,-66.9233245617575
0.16125,10.91,-66.9658549064106
0.16125,10.92,-67.007242166212
0.16125,10.93,-67.0475714676427
0.16125,10.94,-67.0869242637759
0.16125,10.95,-67.1253785730993
0.16125,10.96,-67.1630092017772
0.16125,10.97,-67.199887950759
0.16125,10.98,-67.2360838090172
0.16125,10.99,-67.2716631340735
0.16125,11,-67.3066898208848
0.16125,11.01,-67.3412254600557
0.16125,11.02,-67.3753294862707
0.16125,11.03,-67.4090593177623
0.16125,11.04,-67.4424704875698
0.16125,11.05,-67.4756167672722
0.16125,11.06,-67.5085502838474
0.16125,11.07,-67.5413216302381
0.16125,11.08,-67.5739799701808
0.16125,11.09,-67.6065731378074
0.16125,11.1,-67.6391477324984
0.16125,11.11,-67.6717492094353
0.16125,11.12,-67.7044219662768
0.16125,11.13,-67.737209426355
0.16125,11.14,-67.7701541187755
0.16125,11.15,-67.803297755778
0.16125,11.16,-67.8366813077133
0.16125,11.17,-67.870345075967
0.16125,11.18,-67.9043287641624
0.16125,11.19,-67.9386715479598
0.16125,11.2,-67.9734121437732
0.16125,11.21,-68.0085888767177
0.16125,11.22,-68.0442397481034
0.16125,11.23,-68.0804025027979
0.16125,11.24,-68.1171146967811
0.16125,11.25,-68.1544137652273
0.16125,11.26,-68.1923370914611
0.16125,11.27,-68.2309220771502
0.16125,11.28,-68.2702062141108
0.16125,11.29,-68.3102271581311
0.16125,11.3,-68.3510228052387
0.16125,11.31,-68.3926313708696
0.16125,11.32,-68.4350914724382
0.16125,11.33,-68.4784422158355
0.16125,11.34,-68.5227232864467
0.16125,11.35,-68.5679750453227
0.16125,11.36,-68.6142386312069
0.16125,11.37,-68.6615560691913
0.16125,11.38,-68.7099703868607
0.16125,11.39,-68.759525738873
0.16125,11.4,-68.8102675410393
0.16125,11.41,-68.8622426150907
0.16125,11.42,-68.9154993454583
0.16125,11.43,-68.9700878495664
0.16125,11.44,-69.0260601633237
0.16125,11.45,-69.0834704437224
0.16125,11.46,-69.1423751907016
0.16125,11.47,-69.2028334907393
0.16125,11.48,-69.2649072849699
0.16125,11.49,-69.3286616650265
0.16125,11.5,-69.3941652002725
0.16125,11.51,-69.4614903006337
0.16125,11.52,-69.5307136198753
0.16125,11.53,-69.6019165049194
0.16125,11.54,-69.6751854976905
0.16125,11.55,-69.7506128970071
0.16125,11.56,-69.8282973892931
0.16125,11.57,-69.9083447583514
0.16125,11.58,-69.9908686862021
0.16125,11.59,-70.0759916591073
0.16125,11.6,-70.1638459954425
0.16125,11.61,-70.2545750151358
0.16125,11.62,-70.3483343741215
0.16125,11.63,-70.4452935917854
0.16125,11.64,-70.545637804895
0.16125,11.65,-70.6495697883286
0.16125,11.66,-70.7573122912888
0.16125,11.67,-70.8691107481014
0.16125,11.68,-70.9852364356742
0.16125,11.69,-71.1059901659578
0.16125,11.7,-71.231706622278
0.16125,11.71,-71.3627594744373
0.16125,11.72,-71.4995674407539
0.16125,11.73,-71.6426015079619
0.16125,11.74,-71.7923935752953
0.16125,11.75,-71.9495468613826
0.16125,11.76,-72.1147485077034
0.16125,11.77,-72.2887849386309
0.16125,11.78,-72.4725607071973
0.16125,11.79,-72.6671217844817
0.16125,11.8,-72.873684563179
0.16125,11.81,-73.0936722781109
0.16125,11.82,-73.3287611510346
0.16125,11.83,-73.5809394240337
0.16125,11.84,-73.8525836772909
0.16125,11.85,-74.1465586241381
0.16125,11.86,-74.4663492420846
0.16125,11.87,-74.8162381248491
0.16125,11.88,-75.2015471422508
0.16125,11.89,-75.6289722565145
0.16125,11.9,-76.1070560794004
0.16125,11.91,-76.6468688010415
0.16125,11.92,-77.2630125249789
0.16125,11.93,-77.9751422869926
0.16125,11.94,-78.8103401413681
0.16125,11.95,-79.806951731837
0.16125,11.96,-81.0210413780654
0.16125,11.97,-82.5377779642622
0.16125,11.98,-84.4926685452088
0.16125,11.99,-87.113855200894
0.16125,12,-90.8131255842268
0.17,8,-26.8357160706713
0.17,8.01,-25.9603880146221
0.17,8.02,-25.0668779959762
0.17,8.03,-24.1549544450468
0.17,8.04,-23.2244091807062
0.17,8.05,-22.2750604104914
0.17,8.06,-21.306755878272
0.17,8.07,-20.3193761442591
0.17,8.08,-19.3128379775855
0.17,8.09,-18.2870978367304
0.17,8.1,-17.2421554077782
0.17,8.11,-16.1780571649425
0.17,8.12,-15.0948999120928
0.17,8.13,-13.9928342583196
0.17,8.14,-12.8720679750479
0.17,8.15,-11.7328691770562
0.17,8.16,-10.5755692652229
0.17,8.17,-9.40056556514793
0.17,8.18,-8.20832359324961
0.17,8.19,-6.999378880812
0.17,8.2,-5.77433828698392
0.17,8.21,-4.53388073417839
0.17,8.22,-3.27875730385448
0.17,8.23,-2.00979063744412
0.17,8.24,-0.727873596248213
0.17,8.25,0.566032854561687
0.17,8.26,1.87090255928101
0.17,8.27,3.1856478885371
0.17,8.28,4.50912424913951
0.17,8.29,5.84013535865888
0.17,8.3,7.17743923835287
0.17,8.31,8.51975486016098
0.17,8.32,9.86576936650581
0.17,8.33,11.2141457662615
0.17,8.34,12.5635309970993
0.17,8.35,13.9125642341194
0.17,8.36,15.2598853176238
0.17,8.37,16.6041431694647
0.17,8.38,17.9440040677209
0.17,8.39,19.2781596535268
0.17,8.4,20.6053345515166
0.17,8.41,21.9242934961699
0.17,8.42,23.23384786993
0.17,8.43,24.5328615746661
0.17,8.44,25.8202561752364
0.17,8.45,27.0950152718996
0.17,8.46,28.3561880764155
0.17,8.47,29.6028921842583
0.17,8.48,30.834315551881
0.17,8.49,32.0497177029227
0.17,8.5,33.2484302003221
0.17,8.51,34.4298564322414
0.17,8.52,35.5934707683625
0.17,8.53,36.7388171495045
0.17,8.54,37.86550717768
0.17,8.55,38.9732177758002
0.17,8.56,40.0616884864672
0.17,8.57,41.1307184779014
0.17,8.58,42.1801633222846
0.17,8.59,43.2099316079668
0.17,8.6,44.2199814423155
0.17,8.61,45.2103168967593
0.17,8.62,46.1809844400045
0.17,8.63,47.1320693996897
0.17,8.64,48.0636924870657
0.17,8.65,48.9760064137703
0.17,8.66,49.8691926245272
0.17,8.67,50.7434581647155
0.17,8.68,51.5990326972824
0.17,8.69,52.4361656794319
0.17,8.7,53.2551237059555
0.17,8.71,54.0561880229308
0.17,8.72,54.8396522128442
0.17,8.73,55.6058200499154
0.17,8.74,56.3550035225282
0.17,8.75,57.0875210181507
0.17,8.76,57.8036956649185
0.17,8.77,58.5038538231516
0.17,8.78,59.1883237193905
0.17,8.79,59.8574342151083
0.17,8.8,60.5115137019665
0.17,8.81,61.1508891153907
0.17,8.82,61.7758850582437
0.17,8.83,62.3868230265038
0.17,8.84,62.9840207290523
0.17,8.85,63.5677914939464
0.17,8.86,64.1384437538662
0.17,8.87,64.6962806037724
0.17,8.88,65.2415994241883
0.17,8.89,65.7746915638959
0.17,8.9,66.2958420762378
0.17,8.91,66.8053295035906
0.17,8.92,67.3034257049692
0.17,8.93,67.7903957220853
0.17,8.94,68.2664976795419
0.17,8.95,68.7319827151886
0.17,8.96,69.1870949369823
0.17,8.97,69.6320714030099
0.17,8.98,70.067142121603
0.17,8.99,70.4925300687611
0.17,9,70.9084512203241
0.17,9.01,71.3151145965845
0.17,9.02,71.7127223172294
0.17,9.03,72.1014696646983
0.17,9.04,72.4815451542225
0.17,9.05,72.8531306089657
0.17,9.06,73.2164012388439
0.17,9.07,73.5715257217162
0.17,9.08,73.9186662857762
0.17,9.09,74.2579787920611
0.17,9.1,74.5896128161018
0.17,9.11,74.9137117278149
0.17,9.12,75.2304127688067
0.17,9.13,75.539847126329
0.17,9.14,75.8421400031696
0.17,9.15,76.1374106828142
0.17,9.16,76.4257725892448
0.17,9.17,76.7073333407691
0.17,9.18,76.9821947973023
0.17,9.19,77.2504531005206
0.17,9.2,77.5121987063304
0.17,9.21,77.7675164090778
0.17,9.22,78.0164853569281
0.17,9.23,78.2591790578208
0.17,9.24,78.4956653753884
0.17,9.25,78.726006514193
0.17,9.26,78.9502589936031
0.17,9.27,79.1684736095806
0.17,9.28,79.3806953835994
0.17,9.29,79.5869634978528
0.17,9.3,79.7873112158354
0.17,9.31,79.9817657872977
0.17,9.32,80.1703483364881
0.17,9.33,80.3530737324755
0.17,9.34,80.5299504402405
0.17,9.35,80.7009803510755
0.17,9.36,80.8661585906859
0.17,9.37,81.025473303215
0.17,9.38,81.1789054092123
0.17,9.39,81.326428335357
0.17,9.4,81.4680077134983
0.17,9.41,81.6036010462914
0.17,9.42,81.7331573364074
0.17,9.43,81.8566166759328
0.17,9.44,81.9739097921802
0.17,9.45,82.0849575456785
0.17,9.46,82.1896703756017
0.17,9.47,82.2879476873118
0.17,9.48,82.3796771760316
0.17,9.49,82.4647340799145
0.17,9.5,82.5429803549147
0.17,9.51,82.614263762884
0.17,9.52,82.6784168631997
0.17,9.53,82.7352558969347
0.17,9.54,82.7845795511085
0.17,9.55,82.8261675888429
0.17,9.56,82.8597793292875
0.17,9.57,82.8851519588995
0.17,9.58,82.9019986530261
0.17,9.59,82.9100064836756
0.17,9.6,82.9088340857985
0.17,9.61,82.8981090502396
0.17,9.62,82.8774250066566
0.17,9.63,82.8463383540014
0.17,9.64,82.8043645894596
0.17,9.65,82.7509741788452
0.17,9.66,82.6855879021359
0.17,9.67,82.6075715967873
0.17,9.68,82.5162302083717
0.17,9.69,82.4108010424879
0.17,9.7,82.2904460932849
0.17,9.71,82.1542433016747
0.17,9.72,82.0011765695983
0.17,9.73,81.8301243245813
0.17,9.74,81.6398463900622
0.17,9.75,81.4289688701309
0.17,9.76,81.1959667005279
0.17,9.77,80.9391434487875
0.17,9.78,80.6566078624465
0.17,9.79,80.3462465618599
0.17,9.8,80.0056921491665
0.17,9.81,79.6322858521789
0.17,9.82,79.2230336352825
0.17,9.83,78.774554481481
0.17,9.84,78.2830192720746
0.17,9.85,77.744078353726
0.17,9.86,77.152775477231
0.17,9.87,76.5034453097658
0.17,9.88,75.7895911584304
0.17,9.89,75.003738903008
0.17,9.9,74.1372624452816
0.17,9.91,73.1801753043524
0.17,9.92,72.12088245553
0.17,9.93,70.9458863829549
0.17,9.94,69.6394420706472
0.17,9.95,68.183158145587
0.17,9.96,66.5555470894164
0.17,9.97,64.7315388480708
0.17,9.98,62.6819933548876
0.17,9.99,60.3732847359276
0.17,10,57.7670922652186
0.17,10.01,54.8206314082721
0.17,10.02,51.4877010203231
0.17,10.03,47.7211029739028
0.17,10.04,43.4771565884861
0.17,10.05,38.7230369668306
0.17,10.06,33.4472291017456
0.17,10.07,27.6721387475443
0.17,10.08,21.4657206666676
0.17,10.09,14.9466961719462
0.17,10.1,8.27768469585363
0.17,10.11,1.64451514510827
0.17,10.12,-4.77287164296468
0.17,10.13,-10.8273193776871
0.17,10.14,-16.4199538247553
0.17,10.15,-21.5017869299306
0.17,10.16,-26.065247688366
0.17,10.17,-30.1316315817786
0.17,10.18,-33.7390986666993
0.17,10.19,-36.9334172564466
0.17,10.2,-39.7618052738344
0.17,10.21,-42.2693293359441
0.17,10.22,-44.4971012428704
0.17,10.23,-46.4816063799266
0.17,10.24,-48.2546810221585
0.17,10.25,-49.843823843081
0.17,10.26,-51.2726517746141
0.17,10.27,-52.5613932268763
0.17,10.28,-53.7273629244823
0.17,10.29,-54.7853926551415
0.17,10.3,-55.748208970948
0.17,10.31,-56.6267576746832
0.17,10.32,-57.4304791362828
0.17,10.33,-58.1675401592669
0.17,10.34,-58.845028449428
0.17,10.35,-59.4691154100623
0.17,10.36,-60.0451923766464
0.17,10.37,-60.5779847098935
0.17,10.38,-61.0716474904975
0.17,10.39,-61.52984594711
0.17,10.4,-61.955823217108
0.17,10.41,-62.3524575881983
0.17,10.42,-62.7223109915118
0.17,10.43,-63.0676702044126
0.17,10.44,-63.3905819641515
0.17,10.45,-63.6928829826564
0.17,10.46,-63.9762256801664
0.17,10.47,-64.2421003142066
0.17,10.48,-64.4918540648209
0.17,10.49,-64.7267075422718
0.17,10.5,-64.9477691057121
0.17,10.51,-65.1560473174274
0.17,10.52,-65.3524618046147
0.17,10.53,-65.5378527571734
0.17,10.54,-65.7129892540028
0.17,10.55,-65.878576580413
0.17,10.56,-66.0352626743988
0.17,10.57,-66.1836438187813
0.17,10.58,-66.3242696788616
0.17,10.59,-66.4576477706797
0.17,10.6,-66.5842474327166
0.17,10.61,-66.7045033635633
0.17,10.62,-66.818818779346
0.17,10.63,-66.9275682372963
0.17,10.64,-67.0311001655713
0.17,10.65,-67.1297391340786
0.17,10.66,-67.2237878964747
0.17,10.67,-67.3135292296119
0.17,10.68,-67.3992275933347
0.17,10.69,-67.4811306306513
0.17,10.7,-67.5594705258152
0.17,10.71,-67.6344652357063
0.17,10.72,-67.7063196080403
0.17,10.73,-67.7752263983273
0.17,10.74,-67.8413671960979
0.17,10.75,-67.9049132696974
0.17,10.76,-67.9660263378886
0.17,10.77,-68.0248592755652
0.17,10.78,-68.0815567600818
0.17,10.79,-68.1362558639725
0.17,10.8,-68.1890865992234
0.17,10.81,-68.2401724176972
0.17,10.82,-68.2896306718347
0.17,10.83,-68.3375730393179
0.17,10.84,-68.3841059150126
0.17,10.85,-68.42933077316
0.17,10.86,-68.4733445024987
0.17,10.87,-68.5162397167315
0.17,10.88,-68.5581050425114
0.17,10.89,-68.5990253869233
0.17,10.9,-68.6390821862377
0.17,10.91,-68.6783536375591
0.17,10.92,-68.7169149148359
0.17,10.93,-68.7548383705667
0.17,10.94,-68.7921937244223
0.17,10.95,-68.8290482398938
0.17,10.96,-68.8654668899832
0.17,10.97,-68.9015125128658
0.17,10.98,-68.9372459583828
0.17,10.99,-68.9727262261436
0.17,11,-69.0080105959694
0.17,11.01,-69.0431547513439
0.17,11.02,-69.0782128964913
0.17,11.03,-69.1132378676611
0.17,11.04,-69.1482812391581
0.17,11.05,-69.1833934246147
0.17,11.06,-69.218623773988
0.17,11.07,-69.2540206667196
0.17,11.08,-69.2896316014834
0.17,11.09,-69.3255032829253
0.17,11.1,-69.3616817057758
0.17,11.11,-69.3982122367092
0.17,11.12,-69.4351396943087
0.17,11.13,-69.4725084274838
0.17,11.14,-69.5103623926892
0.17,11.15,-69.5487452302775
0.17,11.16,-69.5877003403329
0.17,11.17,-69.6272709583175
0.17,11.18,-69.6675002308806
0.17,11.19,-69.7084312921747
0.17,11.2,-69.7501073410421
0.17,11.21,-69.7925717194436
0.17,11.22,-69.8358679925124
0.17,11.23,-69.8800400306446
0.17,11.24,-69.9251320940513
0.17,11.25,-69.9711889202277
0.17,11.26,-70.0182558148258
0.17,11.27,-70.0663787464525
0.17,11.28,-70.1156044459549
0.17,11.29,-70.1659805108021
0.17,11.3,-70.217555515229
0.17,11.31,-70.2703791268628
0.17,11.32,-70.3245022306346
0.17,11.33,-70.3799770608405
0.17,11.34,-70.4368573423256
0.17,11.35,-70.4951984418547
0.17,11.36,-70.5550575308554
0.17,11.37,-70.6164937608541
0.17,11.38,-70.6795684530769
0.17,11.39,-70.7443453038596
0.17,11.4,-70.810890607716
0.17,11.41,-70.8792735001366
0.17,11.42,-70.9495662224534
0.17,11.43,-71.0218444114107
0.17,11.44,-71.0961874164257
0.17,11.45,-71.172678647924
0.17,11.46,-71.2514059605946
0.17,11.47,-71.3324620759528
0.17,11.48,-71.4159450492156
0.17,11.49,-71.5019587862204
0.17,11.5,-71.5906136169649
0.17,11.51,-71.6820269333391
0.17,11.52,-71.7763238997774
0.17,11.53,-71.8736382469255
0.17,11.54,-71.9741131600428
0.17,11.55,-72.0779022757492
0.17,11.56,-72.1851708030174
0.17,11.57,-72.2960967869989
0.17,11.58,-72.4108725375064
0.17,11.59,-72.5297062478605
0.17,11.6,-72.6528238344694
0.17,11.61,-72.7804710331606
0.17,11.62,-72.9129157951344
0.17,11.63,-73.0504510337758
0.17,11.64,-73.1933977837717
0.17,11.65,-73.3421088465898
0.17,11.66,-73.496973011914
0.17,11.67,-73.6584199639709
0.17,11.68,-73.8269260058146
0.17,11.69,-74.0030207649578
0.17,11.7,-74.1872950820341
0.17,11.71,-74.3804103328598
0.17,11.72,-74.583109496543
0.17,11.73,-74.7962303625074
0.17,11.74,-75.0207213733801
0.17,11.75,-75.2576607367664
0.17,11.76,-75.5082796182526
0.17,11.77,-75.7739904663705
0.17,11.78,-76.0564218399974
0.17,11.79,-76.3574615417786
0.17,11.8,-76.6793104538247
0.17,11.81,-77.0245502920012
0.17,11.82,-77.3962296431948
0.17,11.83,-77.7979742777049
0.17,11.84,-78.234130068174
0.17,11.85,-78.7099502576792
0.17,11.86,-79.2318438726016
0.17,11.87,-79.8077096888099
0.17,11.88,-80.4473918412906
0.17,11.89,-81.1633114505916
0.17,11.9,-81.9713578740501
0.17,11.91,-82.892171027706
0.17,11.92,-83.9530264701303
0.17,11.93,-85.1906731446622
0.17,11.94,-86.6557183412287
0.17,11.95,-88.4195996286761
0.17,11.96,-90.5860138499029
0.17,11.97,-93.3102461682719
0.17,11.98,-96.8327895471211
0.17,11.99,-101.53867620367
0.17,12,-108.059109256864
0.17875,8,-24.9485227916845
0.17875,8.01,-24.0526577135088
0.17875,8.02,-23.139308828292
0.17875,8.03,-22.2083340307191
0.17875,8.04,-21.2596192052676
0.17875,8.05,-20.293081050675
0.17875,8.06,-19.3086699804029
0.17875,8.07,-18.3063730766872
0.17875,8.08,-17.2862170716148
0.17875,8.09,-16.2482713243869
0.17875,8.1,-15.1926507596261
0.17875,8.11,-14.1195187273454
0.17875,8.12,-13.0290897411789
0.17875,8.13,-11.921632047832
0.17875,8.14,-10.7974699775982
0.17875,8.15,-9.65698602342169
0.17875,8.16,-8.50062259452942
0.17875,8.17,-7.3288833903159
0.17875,8.18,-6.14233434110434
0.17875,8.19,-4.94160406480664
0.17875,8.2,-3.72738379245807
0.17875,8.21,-2.50042672121477
0.17875,8.22,-1.26154676066875
0.17875,8.23,-0.0116166472329659
0.17875,8.24,1.24843458825844
0.17875,8.25,2.51762480289285
0.17875,8.26,3.79492256439692
0.17875,8.27,5.0792515912581
0.17875,8.28,6.3694957735992
0.17875,8.29,7.66450472466007
0.17875,8.3,8.963099799909
0.17875,8.31,10.2640805091168
0.17875,8.32,11.5662312366362
0.17875,8.33,12.8683281770645
0.17875,8.34,14.1691463877238
0.17875,8.35,15.4674668562769
0.17875,8.36,16.7620834813687
0.17875,8.37,18.0518098665245
0.17875,8.38,19.3354858325086
0.17875,8.39,20.6119835607486
0.17875,8.4,21.880213289967
0.17875,8.41,23.1391284994025
0.17875,8.42,24.3877305245608
0.17875,8.43,25.6250725647734
0.17875,8.44,26.8502630555161
0.17875,8.45,28.0624683919754
0.17875,8.46,29.2609150033099
0.17875,8.47,30.444890789094
0.17875,8.48,31.6137459402416
0.17875,8.49,32.7668931760567
0.17875,8.5,33.9038074368219
0.17875,8.51,35.0240250774498
0.17875,8.52,36.1271426121545
0.17875,8.53,37.2128150629556
0.17875,8.54,38.2807539661866
0.17875,8.55,39.3307250912031
0.17875,8.56,40.362545924344
0.17875,8.57,41.376082969082
0.17875,8.58,42.3712489103873
0.17875,8.59,43.3479996878318
0.17875,8.6,44.3063315180313
0.17875,8.61,45.2462779028376
0.17875,8.62,46.1679066553971
0.17875,8.63,47.0713169718818
0.17875,8.64,47.9566365725219
0.17875,8.65,48.8240189315517
0.17875,8.66,49.6736406119241
0.17875,8.67,50.5056987171758
0.17875,8.68,51.3204084696722
0.17875,8.69,52.1180009216261
0.17875,8.7,52.898720802801
0.17875,8.71,53.6628245066261
0.17875,8.72,54.4105782146053
0.17875,8.73,55.1422561573295
0.17875,8.74,55.8581390091136
0.17875,8.75,56.5585124122375
0.17875,8.76,57.2436656259436
0.17875,8.77,57.913890294729
0.17875,8.78,58.5694793300106
0.17875,8.79,59.2107258989572
0.17875,8.8,59.8379225140925
0.17875,8.81,60.4513602172307
0.17875,8.82,61.0513278513147
0.17875,8.83,61.6381114138395
0.17875,8.84,62.2119934856944
0.17875,8.85,62.7732527294623
0.17875,8.86,63.3221634514539
0.17875,8.87,63.8589952220139
0.17875,8.88,64.3840125489167
0.17875,8.89,64.8974745989546
0.17875,8.9,65.3996349631192
0.17875,8.91,65.8907414610604
0.17875,8.92,66.3710359807992
0.17875,8.93,66.8407543499489
0.17875,8.94,67.3001262349672
0.17875,8.95,67.7493750652215
0.17875,8.96,68.1887179788927
0.17875,8.97,68.6183657879796
0.17875,8.98,69.0385229598745
0.17875,8.99,69.4493876131976
0.17875,9,69.851151525751
0.17875,9.01,70.2440001526434
0.17875,9.02,70.6281126527876
0.17875,9.03,71.0036619221257
0.17875,9.04,71.3708146320704
0.17875,9.05,71.7297312717719
0.17875,9.06,72.0805661929355
0.17875,9.07,72.4234676560057
0.17875,9.08,72.7585778766304
0.17875,9.09,73.086033071386
0.17875,9.1,73.405963501822
0.17875,9.11,73.7184935159352
0.17875,9.12,74.0237415862334
0.17875,9.13,74.3218203435925
0.17875,9.14,74.612836606137
0.17875,9.15,74.8968914024028
0.17875,9.16,75.1740799880533
0.17875,9.17,75.4444918554244
0.17875,9.18,75.708210735186
0.17875,9.19,75.9653145893776
0.17875,9.2,76.2158755950837
0.17875,9.21,76.4599601179691
0.17875,9.22,76.6976286748754
0.17875,9.23,76.9289358846285
0.17875,9.24,77.1539304061619
0.17875,9.25,77.3726548629944
0.17875,9.26,77.5851457530337
0.17875,9.27,77.7914333425881
0.17875,9.28,77.9915415433781
0.17875,9.29,78.1854877712248
0.17875,9.3,78.3732827849721
0.17875,9.31,78.5549305040532
0.17875,9.32,78.7304278029552
0.17875,9.33,78.8997642806501
0.17875,9.34,79.0629220028621
0.17875,9.35,79.2198752148017
0.17875,9.36,79.3705900217425
