"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(2,1)) [deg]"
0.1,11.49,-1.09308250576961
0.1,11.5,-1.1185715465954
0.1,11.51,-1.14359916600862
0.1,11.52,-1.16817885535599
0.1,11.53,-1.19232357661872
0.1,11.54,-1.21604578641264
0.1,11.55,-1.23935745865965
0.1,11.56,-1.26227010601301
0.1,11.57,-1.28479480011798
0.1,11.58,-1.30694219077692
0.1,11.59,-1.32872252409054
0.1,11.6,-1.35014565963542
0.1,11.61,-1.37122108673765
0.1,11.62,-1.39195793989589
0.1,11.63,-1.41236501340768
0.1,11.64,-1.43245077524164
0.1,11.65,-1.45222338020605
0.1,11.66,-1.47169068244842
0.1,11.67,-1.49086024733101
0.1,11.68,-1.50973936271218
0.1,11.69,-1.52833504967394
0.1,11.7,-1.54665407272059
0.1,11.71,-1.56470294948332
0.1,11.72,-1.58248795995555
0.1,11.73,-1.60001515528614
0.1,11.74,-1.61729036615351
0.1,11.75,-1.63431921074605
0.1,11.76,-1.65110710236633
0.1,11.77,-1.66765925668418
0.1,11.78,-1.68398069865209
0.1,11.79,-1.70007626910541
0.1,11.8,-1.71595063106136
0.1,11.81,-1.73160827573285
0.1,11.82,-1.74705352827381
0.1,11.83,-1.76229055326609
0.1,11.84,-1.77732335996611
0.1,11.85,-1.79215580731878
0.1,11.86,-1.80679160875417
0.1,11.87,-1.82123433677501
0.1,11.88,-1.83548742734715
0.1,11.89,-1.8495541841037
0.1,11.9,-1.86343778236753
0.1,11.91,-1.87714127300773
0.1,11.92,-1.89066758613205
0.1,11.93,-1.90401953462676
0.1,11.94,-1.91719981755086
0.1,11.95,-1.93021102338944
0.1,11.96,-1.94305563317601
0.1,11.97,-1.95573602348821
0.1,11.98,-1.96825446932277
0.1,11.99,-1.98061314685546
0.1,12,-1.99281413609379
0.10875,8,-5.86214162459737
0.10875,8.01,-5.8574638472456
0.10875,8.02,-5.85290593204914
0.10875,8.03,-5.84846663799436
0.10875,8.04,-5.84414478365238
0.10875,8.05,-5.83993924588734
0.10875,8.06,-5.83584895860068
0.10875,8.07,-5.83187291151266
0.10875,8.08,-5.82801014897968
0.10875,8.09,-5.82425976884645
0.10875,8.1,-5.82062092133368
0.10875,8.11,-5.81709280796041
0.10875,8.12,-5.81367468049957
0.10875,8.13,-5.81036583996805
0.10875,8.14,-5.80716563564961
0.10875,8.15,-5.80407346415044
0.10875,8.16,-5.8010887684869
0.10875,8.17,-5.7982110372062
0.10875,8.18,-5.79543980353768
0.10875,8.19,-5.79277464457638
0.10875,8.2,-5.79021518049638
0.10875,8.21,-5.78776107379669
0.10875,8.22,-5.78541202857583
0.10875,8.23,-5.78316778983738
0.10875,8.24,-5.78102814282521
0.10875,8.25,-5.7789929123888
0.10875,8.26,-5.77706196237745
0.10875,8.27,-5.7752351950639
0.10875,8.28,-5.77351255059731
0.10875,8.29,-5.77189400648439
0.10875,8.3,-5.7703795771004
0.10875,8.31,-5.76896931322746
0.10875,8.32,-5.76766330162216
0.10875,8.33,-5.7664616646114
0.10875,8.34,-5.76536455971663
0.10875,8.35,-5.76437217930546
0.10875,8.36,-5.76348475027318
0.10875,8.37,-5.7627025337504
0.10875,8.38,-5.76202582484032
0.10875,8.39,-5.76145495238411
0.10875,8.4,-5.7609902787534
0.10875,8.41,-5.76063219967199
0.10875,8.42,-5.76038114406621
0.10875,8.43,-5.7602375739424
0.10875,8.44,-5.76020198429426
0.10875,8.45,-5.76027490303865
0.10875,8.46,-5.76045689097969
0.10875,8.47,-5.76074854180255
0.10875,8.48,-5.76115048209668
0.10875,8.49,-5.76166337140773
0.10875,8.5,-5.7622879023207
0.10875,8.51,-5.76302480057214
0.10875,8.52,-5.7638748251931
0.10875,8.53,-5.76483876868347
0.10875,8.54,-5.76591745721675
0.10875,8.55,-5.7671117508775
0.10875,8.56,-5.76842254392977
0.10875,8.57,-5.76985076511974
0.10875,8.58,-5.77139737800962
0.10875,8.59,-5.77306338134744
0.10875,8.6,-5.77484980946927
0.10875,8.61,-5.77675773273811
0.10875,8.62,-5.77878825801701
0.10875,8.63,-5.78094252918045
0.10875,8.64,-5.78322172766132
0.10875,8.65,-5.78562707303672
0.10875,8.66,-5.78815982365313
0.10875,8.67,-5.79082127729115
0.10875,8.68,-5.79361277187022
0.10875,8.69,-5.79653568619816
0.10875,8.7,-5.79959144076013
0.10875,8.71,-5.80278149855447
0.10875,8.72,-5.80610736597427
0.10875,8.73,-5.8095705937327
0.10875,8.74,-5.81317277784134
0.10875,8.75,-5.81691556063375
0.10875,8.76,-5.82080063184327
0.10875,8.77,-5.82482972973225
0.10875,8.78,-5.82900464227676
0.10875,8.79,-5.83332720840711
0.10875,8.8,-5.83779931930701
0.10875,8.81,-5.84242291977361
0.10875,8.82,-5.84720000963898
0.10875,8.83,-5.85213264525742
0.10875,8.84,-5.8572229410594
0.10875,8.85,-5.86247307117507
0.10875,8.86,-5.86788527113076
0.10875,8.87,-5.87346183961942
0.10875,8.88,-5.87920514035007
0.10875,8.89,-5.88511760397755
0.10875,8.9,-5.89120173011723
0.10875,8.91,-5.89746008944752
0.10875,8.92,-5.90389532590269
0.10875,8.93,-5.91051015896232
0.10875,8.94,-5.91730738603917
0.10875,8.95,-5.9242898849709
0.10875,8.96,-5.93146061661927
0.10875,8.97,-5.93882262758309
0.10875,8.98,-5.94637905302749
0.10875,8.99,-5.95413311963776
0.10875,9,-5.96208814870082
0.10875,9.01,-5.9702475593214
0.10875,9.02,-5.97861487177915
0.10875,9.03,-5.98719371103352
0.10875,9.04,-5.99598781038179
0.10875,9.05,-6.00500101528063
0.10875,9.06,-6.01423728733582
0.10875,9.07,-6.02370070847028
0.10875,9.08,-6.03339548527868
0.10875,9.09,-6.04332595357841
0.10875,9.1,-6.05349658316617
0.10875,9.11,-6.06391198278971
0.10875,9.12,-6.07457690534848
0.10875,9.13,-6.08549625333205
0.10875,9.14,-6.09667508451031
0.10875,9.15,-6.10811861788931
0.10875,9.16,-6.11983223994336
0.10875,9.17,-6.13182151114422
0.10875,9.18,-6.1440921727962
0.10875,9.19,-6.15665015420041
0.10875,9.2,-6.16950158016199
0.10875,9.21,-6.18265277886105
0.10875,9.22,-6.196110290107
0.10875,9.23,-6.209880873999
0.10875,9.24,-6.22397152001405
0.10875,9.25,-6.23838945654926
0.10875,9.26,-6.25314216094202
0.10875,9.27,-6.2682373699989
0.10875,9.28,-6.28368309106122
0.10875,9.29,-6.29948761363991
0.10875,9.3,-6.31565952165395
0.10875,9.31,-6.3322077063089
0.10875,9.32,-6.34914137965435
0.10875,9.33,-6.3664700888627
0.10875,9.34,-6.38420373127334
0.10875,9.35,-6.40235257025172
0.10875,9.36,-6.4209272519123
0.10875,9.37,-6.43993882276437
0.10875,9.38,-6.45939874833679
0.10875,9.39,-6.47931893284754
0.10875,9.4,-6.49971173998592
0.10875,9.41,-6.52059001488123
0.10875,9.42,-6.54196710733752
0.10875,9.43,-6.56385689642133
0.10875,9.44,-6.58627381649135
0.10875,9.45,-6.60923288477344
0.10875,9.46,-6.63274973058594
0.10875,9.47,-6.65684062633258
0.10875,9.48,-6.68152252038705
0.10875,9.49,-6.7068130720067
0.10875,9.5,-6.73273068842033
0.10875,9.51,-6.7592945642514
0.10875,9.52,-6.78652472344648
0.10875,9.53,-6.8144420638982
0.10875,9.54,-6.84306840496527
0.10875,9.55,-6.87242653810927
0.10875,9.56,-6.90254028089039
0.10875,9.57,-6.93343453458143
0.10875,9.58,-6.96513534568606
0.10875,9.59,-6.99766997167199
0.10875,9.6,-7.03106695125636
0.10875,9.61,-7.06535617961604
0.10875,9.62,-7.10056898892425
0.10875,9.63,-7.1367382346601
0.10875,9.64,-7.17389838817338
0.10875,9.65,-7.21208563603756
0.10875,9.66,-7.25133798677522
0.10875,9.67,-7.29169538559787
0.10875,9.68,-7.33319983786338
0.10875,9.69,-7.37589554203274
0.10875,9.7,-7.41982903297601
0.10875,9.71,-7.4650493365786
0.10875,9.72,-7.51160813668785
0.10875,9.73,-7.55955995555489
0.10875,9.74,-7.60896234905087
0.10875,9.75,-7.65987611807274
0.10875,9.76,-7.71236553771227
0.10875,9.77,-7.76649860593423
0.10875,9.78,-7.822347313707
0.10875,9.79,-7.87998793875356
0.10875,9.8,-7.93950136533326
0.10875,9.81,-8.00097343275648
0.10875,9.82,-8.06449531564486
0.10875,9.83,-8.13016393931777
0.10875,9.84,-8.19808243409173
0.10875,9.85,-8.2683606327464
0.10875,9.86,-8.3411156159421
0.10875,9.87,-8.41647231097473
0.10875,9.88,-8.49456414994168
0.10875,9.89,-8.57553379418307
0.10875,9.9,-8.65953393275197
0.10875,9.91,-8.74672816370748
0.10875,9.92,-8.83729196819376
0.10875,9.93,-8.93141378862996
0.10875,9.94,-9.02929622388793
0.10875,9.95,-9.13115735612774
0.10875,9.96,-9.23723222601849
0.10875,9.97,-9.34777447545556
0.10875,9.98,-9.46305817961442
0.10875,9.99,-9.58337989334916
0.10875,10,-9.70906094058424
0.10875,10.01,-9.84044997954629
0.10875,10.02,-9.97792588152794
0.10875,10.03,-10.12190096643
0.10875,10.04,-10.2728246447167
0.10875,10.05,-10.4311875227017
0.10875,10.06,-10.5975260363713
0.10875,10.07,-10.7724276882833
0.10875,10.08,-10.9565369724967
0.10875,10.09,-11.1505620839032
0.10875,10.1,-11.3552825205509
0.10875,10.11,-11.5715577001362
0.10875,10.12,-11.8003367239603
0.10875,10.13,-12.0426694318811
0.10875,10.14,-12.2997188977198
0.10875,10.15,-12.5727755122554
0.10875,10.16,-12.8632727839458
0.10875,10.17,-13.1728049455475
0.10875,10.18,-13.503146371394
0.10875,10.19,-13.8562726588882
0.10875,10.2,-14.2343829666708
0.10875,10.21,-14.639922763385
0.10875,10.22,-15.0756054162997
0.10875,10.23,-15.5444298623485
0.10875,10.24,-16.0496896691879
0.10875,10.25,-16.5949656417123
0.10875,10.26,-17.1840889866942
0.10875,10.27,-17.8210536303582
0.10875,10.28,-18.5098424437621
0.10875,10.29,-19.2541092605854
0.10875,10.3,-20.0566205861424
0.10875,10.31,-20.9182975327744
0.10875,10.32,-21.836592574048
0.10875,10.33,-22.8027588541229
0.10875,10.34,-23.7972771822371
0.10875,10.35,-24.7822329404584
0.10875,10.36,-25.6887118883537
0.10875,10.37,-26.3963243407153
0.10875,10.38,-26.7012414036907
0.10875,10.39,-26.270909215895
0.10875,10.4,-24.5962810339017
0.10875,10.41,-21.0001542459725
0.10875,10.42,-14.8759716818145
0.10875,10.43,-6.37711535272385
0.10875,10.44,2.91245060373587
0.10875,10.45,10.7727072003848
0.10875,10.46,16.0501049643305
0.10875,10.47,18.9173014951925
0.10875,10.48,20.0616068951923
0.10875,10.49,20.1295589219472
0.10875,10.5,19.580991822297
0.10875,10.51,18.70881033934
0.10875,10.52,17.689628757102
0.10875,10.53,16.6260988660825
0.10875,10.54,15.5757252583996
0.10875,10.55,14.5690601938622
0.10875,10.56,13.6208211020576
0.10875,10.57,12.7365783648556
0.10875,10.58,11.9167449484462
0.10875,10.59,11.1589419681907
0.10875,10.6,10.4593912517044
0.10875,10.61,9.81372584774945
0.10875,10.62,9.21745262287338
0.10875,10.63,8.66620728535554
0.10875,10.64,8.15588613696973
0.10875,10.65,7.68270530511863
0.10875,10.66,7.24321804905563
0.10875,10.67,6.83430856841364
0.10875,10.68,6.45317337078674
0.10875,10.69,6.09729677445466
0.10875,10.7,5.76442439447289
0.10875,10.71,5.45253680071513
0.10875,10.72,5.15982453066204
0.10875,10.73,4.88466503534178
0.10875,10.74,4.62560177923168
0.10875,10.75,4.38132550889035
0.10875,10.76,4.15065759176539
0.10875,10.77,3.93253526953874
0.10875,10.78,3.72599864688268
0.10875,10.79,3.53017923261249
0.10875,10.8,3.34428985726146
0.10875,10.81,3.16761580380344
0.10875,10.82,2.99950700340076
0.10875,10.83,2.83937116379552
0.10875,10.84,2.68666771320797
0.10875,10.85,2.54090245683116
0.10875,10.86,2.40162285590465
0.10875,10.87,2.26841385090727
0.10875,10.88,2.14089416059223
0.10875,10.89,2.01871299753486
0.10875,10.9,1.90154714865604
0.10875,10.91,1.78909837595484
0.10875,10.92,1.68109109855394
0.10875,10.93,1.57727032224049
0.10875,10.94,1.47739978706616
0.10875,10.95,1.38126030737294
0.10875,10.96,1.28864828187973
0.10875,10.97,1.19937435430457
0.10875,10.98,1.11326220744528
0.10875,10.99,1.03014747576638
0.10875,11,0.949876763376706
0.10875,11.01,0.872306755883704
0.10875,11.02,0.797303415989482
0.10875,11.03,0.724741253909751
0.10875,11.04,0.654502664738838
0.10875,11.05,0.586477325806563
0.10875,11.06,0.520561647870504
0.10875,11.07,0.456658274689126
0.10875,11.08,0.394675626132827
0.10875,11.09,0.334527480531766
0.10875,11.1,0.276132592430323
0.10875,11.11,0.21941434232963
0.10875,11.12,0.164300415378748
0.10875,11.13,0.110722506281986
0.10875,11.14,0.0586160479921317
0.10875,11.15,0.00791996199817272
0.10875,11.16,-0.0414235717481629
0.10875,11.17,-0.0894693270326533
0.10875,11.18,-0.136269227288722
0.10875,11.19,-0.181872526645372
0.10875,11.2,-0.226325977402584
0.10875,11.21,-0.269673985095688
0.10875,11.22,-0.311958752198664
0.10875,11.23,-0.353220411422096
0.10875,11.24,-0.39349714946363
0.10875,11.25,-0.432825321995046
0.10875,11.26,-0.471239560596159
0.10875,11.27,-0.508772872281845
0.10875,11.28,-0.545456732207423
0.10875,11.29,-0.581321170089568
0.10875,11.3,-0.616394850831012
0.10875,11.31,-0.65070514979255
0.10875,11.32,-0.684278223121575
0.10875,11.33,-0.717139073507586
0.10875,11.34,-0.749311611706884
0.10875,11.35,-0.780818714146827
0.10875,11.36,-0.811682276898135
0.10875,11.37,-0.841923266274504
0.10875,11.38,-0.871561766306672
0.10875,11.39,-0.900617023304634
0.10875,11.4,-0.929107487721114
0.10875,11.41,-0.95705085349714
0.10875,11.42,-0.984464095066608
0.10875,11.43,-1.01136350217965
0.10875,11.44,-1.03776471269012
0.10875,11.45,-1.0636827434469
0.10875,11.46,-1.08913201941101
0.10875,11.47,-1.11412640111949
0.10875,11.48,-1.13867921059973
0.10875,11.49,-1.16280325583805
0.10875,11.5,-1.18651085389116
0.10875,11.51,-1.20981385273201
0.10875,11.52,-1.23272365190408
0.10875,11.53,-1.25525122206191
0.10875,11.54,-1.27740712346553
0.10875,11.55,-1.29920152349472
0.10875,11.56,-1.3206442132389
0.10875,11.57,-1.34174462322355
0.10875,11.58,-1.36251183831957
0.10875,11.59,-1.38295461188837
0.10875,11.6,-1.40308137920573
0.10875,11.61,-1.42290027020651
0.10875,11.62,-1.44241912158922
0.10875,11.63,-1.46164548831957
0.10875,11.64,-1.48058665456311
0.10875,11.65,-1.49924964408481
0.10875,11.66,-1.51764123013918
0.10875,11.67,-1.53576794488582
0.10875,11.68,-1.55363608835034
0.10875,11.69,-1.5712517369616
0.10875,11.7,-1.58862075168323
0.10875,11.71,-1.60574878576487
0.10875,11.72,-1.62264129213193
0.10875,11.73,-1.63930353043401
0.10875,11.74,-1.6557405737685
0.10875,11.75,-1.67195731509922
0.10875,11.76,-1.68795847338236
0.10875,11.77,-1.7037485994193
0.10875,11.78,-1.7193320814454
0.10875,11.79,-1.73471315047285
0.10875,11.8,-1.74989588539723
0.10875,11.81,-1.76488421788041
0.10875,11.82,-1.77968193702228
0.10875,11.83,-1.79429269382895
0.10875,11.84,-1.80872000549103
0.10875,11.85,-1.82296725947853
0.10875,11.86,-1.83703771746311
0.10875,11.87,-1.85093451907478
0.10875,11.88,-1.86466068550172
0.10875,11.89,-1.87821912294219
0.10875,11.9,-1.89161262591123
0.10875,11.91,-1.90484388041486
0.10875,11.92,-1.91791546699351
0.10875,11.93,-1.93082986364252
0.10875,11.94,-1.94358944861661
0.10875,11.95,-1.95619650312039
0.10875,11.96,-1.96865321389415
0.10875,11.97,-1.98096167569708
0.10875,11.98,-1.99312389369325
0.10875,11.99,-2.005141785745
0.10875,12,-2.01701718461911
0.1175,8,-5.90873118253986
0.1175,8.01,-5.90432409393095
0.1175,8.02,-5.90004064326271
0.1175,8.03,-5.89587961464246
0.1175,8.04,-5.89183985344224
0.1175,8.05,-5.88792026502249
0.1175,8.06,-5.88411981349249
0.1175,8.07,-5.88043752050877
0.1175,8.08,-5.87687246411002
0.1175,8.09,-5.87342377758767
0.1175,8.1,-5.87009064839281
0.1175,8.11,-5.86687231707847
0.1175,8.12,-5.8637680762762
0.1175,8.13,-5.86077726970785
0.1175,8.14,-5.85789929123135
0.1175,8.15,-5.85513358391987
0.1175,8.16,-5.85247963917437
0.1175,8.17,-5.8499369958701
0.1175,8.18,-5.84750523953466
0.1175,8.19,-5.8451840015597
0.1175,8.2,-5.84297295844333
0.1175,8.21,-5.84087183106648
0.1175,8.22,-5.83888038399911
0.1175,8.23,-5.83699842483878
0.1175,8.24,-5.83522580358015
0.1175,8.25,-5.83356241201605
0.1175,8.26,-5.83200818316893
0.1175,8.27,-5.83056309075316
0.1175,8.28,-5.82922714866834
0.1175,8.29,-5.8280004105223
0.1175,8.3,-5.82688296918578
0.1175,8.31,-5.82587495637607
0.1175,8.32,-5.82497654227181
0.1175,8.33,-5.82418793515804
0.1175,8.34,-5.8235093811013
0.1175,8.35,-5.82294116365456
0.1175,8.36,-5.82248360359381
0.1175,8.37,-5.82213705868313
0.1175,8.38,-5.82190192347173
0.1175,8.39,-5.82177862912139
0.1175,8.4,-5.8217676432634
0.1175,8.41,-5.8218694698875
0.1175,8.42,-5.82208464926191
0.1175,8.43,-5.82241375788337
0.1175,8.44,-5.82285740845988
0.1175,8.45,-5.82341624992488
0.1175,8.46,-5.82409096748286
0.1175,8.47,-5.82488228268788
0.1175,8.48,-5.82579095355489
0.1175,8.49,-5.82681777470318
0.1175,8.5,-5.82796357753485
0.1175,8.51,-5.8292292304459
0.1175,8.52,-5.8306156390723
0.1175,8.53,-5.83212374657122
0.1175,8.54,-5.83375453393724
0.1175,8.55,-5.83550902035554
0.1175,8.56,-5.83738826359088
0.1175,8.57,-5.83939336041533
0.1175,8.58,-5.8415254470726
0.1175,8.59,-5.84378569978339
0.1175,8.6,-5.84617533528867
0.1175,8.61,-5.84869561143528
0.1175,8.62,-5.85134782780186
0.1175,8.63,-5.85413332636918
0.1175,8.64,-5.85705349223257
0.1175,8.65,-5.86010975435996
0.1175,8.66,-5.86330358639646
0.1175,8.67,-5.86663650751574
0.1175,8.68,-5.87011008331945
0.1175,8.69,-5.87372592678904
0.1175,8.7,-5.87748569928593
0.1175,8.71,-5.88139111160729
0.1175,8.72,-5.88544392509658
0.1175,8.73,-5.88964595280772
0.1175,8.74,-5.89399906073241
0.1175,8.75,-5.89850516908326
0.1175,8.76,-5.9031662536421
0.1175,8.77,-5.90798434717153
0.1175,8.78,-5.91296154089424
0.1175,8.79,-5.91809998604051
0.1175,8.8,-5.9234018954682
0.1175,8.81,-5.92886954535739
0.1175,8.82,-5.93450527698119
0.1175,8.83,-5.94031149855809
0.1175,8.84,-5.94629068718676
0.1175,8.85,-5.95244539086791
0.1175,8.86,-5.95877823061667
0.1175,8.87,-5.96529190266785
0.1175,8.88,-5.97198918078014
0.1175,8.89,-5.97887291864094
0.1175,8.9,-5.98594605237862
0.1175,8.91,-5.99321160318492
0.1175,8.92,-6.00067268005228
0.1175,8.93,-6.00833248263321
0.1175,8.94,-6.01619430422461
0.1175,8.95,-6.02426153488473
0.1175,8.96,-6.0325376646866
0.1175,8.97,-6.04102628711746
0.1175,8.98,-6.04973110262695
0.1175,8.99,-6.05865592233514
0.1175,9,-6.06780467190476
0.1175,9.01,-6.07718139558741
0.1175,9.02,-6.08679026045138
0.1175,9.03,-6.09663556080103
0.1175,9.04,-6.10672172279488
0.1175,9.05,-6.11705330927589
0.1175,9.06,-6.12763502482129
0.1175,9.07,-6.13847172102495
0.1175,9.08,-6.14956840202378
0.1175,9.09,-6.16093023028135
0.1175,9.1,-6.17256253264195
0.1175,9.11,-6.18447080666771
0.1175,9.12,-6.19666072727763
0.1175,9.13,-6.20913815370089
0.1175,9.14,-6.22190913676401
0.1175,9.15,-6.23497992653001
0.1175,9.16,-6.24835698030628
0.1175,9.17,-6.26204697104711
0.1175,9.18,-6.27605679616654
0.1175,9.19,-6.29039358679111
0.1175,9.2,-6.3050647174731
0.1175,9.21,-6.32007781639366
0.1175,9.22,-6.33544077608246
0.1175,9.23,-6.35116176468653
0.1175,9.24,-6.3672492378185
0.1175,9.25,-6.38371195102136
0.1175,9.26,-6.40055897288447
0.1175,9.27,-6.41779969885319
0.1175,9.28,-6.43544386577302
0.1175,9.29,-6.45350156721441
0.1175,9.3,-6.47198326962789
0.1175,9.31,-6.49089982938087
0.1175,9.32,-6.51026251073337
0.1175,9.33,-6.53008300481314
0.1175,9.34,-6.55037344965441
0.1175,9.35,-6.57114645137171
0.1175,9.36,-6.59241510654146
0.1175,9.37,-6.61419302587552
0.1175,9.38,-6.63649435927109
0.1175,9.39,-6.6593338223325
0.1175,9.4,-6.68272672446561
0.1175,9.41,-6.7066889986544
0.1175,9.42,-6.73123723303761
0.1175,9.43,-6.75638870441474
0.1175,9.44,-6.78216141381625
0.1175,9.45,-6.8085741242909
0.1175,9.46,-6.83564640107034
0.1175,9.47,-6.86339865428732
0.1175,9.48,-6.89185218443679
0.1175,9.49,-6.92102923078847
0.1175,9.5,-6.95095302297403
0.1175,9.51,-6.98164783599473
0.1175,9.52,-7.01313904891447
0.1175,9.53,-7.04545320752802
0.1175,9.54,-7.07861809132231
0.1175,9.55,-7.11266278507247
0.1175,9.56,-7.14761775545254
0.1175,9.57,-7.18351493307059
0.1175,9.58,-7.22038780037958
0.1175,9.59,-7.25827148595848
0.1175,9.6,-7.29720286570325
0.1175,9.61,-7.33722067152399
0.1175,9.62,-7.37836560819827
0.1175,9.63,-7.42068047910189
0.1175,9.64,-7.46421032160463
0.1175,9.65,-7.50900255300314
0.1175,9.66,-7.55510712795238
0.1175,9.67,-7.60257670845745
0.1175,9.68,-7.65146684759775
0.1175,9.69,-7.7018361882876
0.1175,9.7,-7.75374667850759
0.1175,9.71,-7.807263804612
0.1175,9.72,-7.86245684448434
0.1175,9.73,-7.91939914251831
0.1175,9.74,-7.97816840862616
0.1175,9.75,-8.03884704372816
0.1175,9.76,-8.10152249446656
0.1175,9.77,-8.1662876402084
0.1175,9.78,-8.23324121577068
0.1175,9.79,-8.30248827371922
0.1175,9.8,-8.37414069056032
0.1175,9.81,-8.44831772168849
0.1175,9.82,-8.52514661056078
0.1175,9.83,-8.6047632582701
0.1175,9.84,-8.68731296048454
0.1175,9.85,-8.77295121963321
0.1175,9.86,-8.8618446412633
0.1175,9.87,-8.95417192468814
0.1175,9.88,-9.05012495942012
0.1175,9.89,-9.14991004046338
0.1175,9.9,-9.25374921734914
0.1175,9.91,-9.36188179389787
0.1175,9.92,-9.4745659980873
0.1175,9.93,-9.59208084419272
0.1175,9.94,-9.71472821255865
0.1175,9.95,-9.84283517605696
0.1175,9.96,-9.97675660653566
0.1175,9.97,-10.116878099468
0.1175,9.98,-10.2636192606334
0.1175,9.99,-10.4174374051244
0.1175,10,-10.5788317263471
0.1175,10.01,-10.7483480010528
0.1175,10.02,-10.9265839058893
0.1175,10.03,-11.1141950314698
0.1175,10.04,-11.3119016915031
0.1175,10.05,-11.5204966368588
0.1175,10.06,-11.7408537971508
0.1175,10.07,-11.9739381846386
0.1175,10.08,-12.2208171055737
0.1175,10.09,-12.4826728300733
0.1175,10.1,-12.7608168692505
0.1175,10.11,-13.0567059911847
0.1175,10.12,-13.3719600650366
0.1175,10.13,-13.7083817386476
0.1175,10.14,-14.0679778028714
0.1175,10.15,-14.4529818334584
0.1175,10.16,-14.8658772608977
0.1175,10.17,-15.3094192914449
0.1175,10.18,-15.7866529128191
0.1175,10.19,-16.300922279904
0.1175,10.2,-16.8558636215579
0.1175,10.21,-17.4553686687775
0.1175,10.22,-18.1034971987882
0.1175,10.23,-18.8043034849441
0.1175,10.24,-19.5615186554244
0.1175,10.25,-20.3779931560895
0.1175,10.26,-21.2547405037588
0.1175,10.27,-22.1893182311866
0.1175,10.28,-23.1731061755354
0.1175,10.29,-24.1867511861812
0.1175,10.3,-25.1925754085684
0.1175,10.31,-26.1220178911137
0.1175,10.32,-26.8551937975817
0.1175,10.33,-27.1888293914905
0.1175,10.34,-26.7902946689531
0.1175,10.35,-25.1473098088519
0.1175,10.36,-21.5694449320723
0.1175,10.37,-15.41611145612
0.1175,10.38,-6.79266769671022
0.1175,10.39,2.71873415561207
0.1175,10.4,10.8184681310824
0.1175,10.41,16.2786351233278
0.1175,10.42,19.2586518970055
0.1175,10.43,20.4631421253241
0.1175,10.44,20.5576326596457
0.1175,10.45,20.0153416952274
0.1175,10.46,19.1376187181827
0.1175,10.47,18.106260944636
0.1175,10.48,17.0270807516017
0.1175,10.49,15.9595000275894
0.1175,10.5,14.9352211723694
0.1175,10.51,13.9696366326028
0.1175,10.52,13.0686973440136
0.1175,10.53,12.2330149139449
0.1175,10.54,11.4602976289851
0.1175,10.55,10.7467872124971
0.1175,10.56,10.0880970670543
0.1175,10.57,9.47969223514918
0.1175,10.58,8.91715523312373
0.1175,10.59,8.39632446123429
0.1175,10.6,7.91335746208133
0.1175,10.61,7.46475058636701
0.1175,10.62,7.04733410941006
0.1175,10.63,6.65825424831535
0.1175,10.64,6.2949489074811
0.1175,10.65,5.95512116165533
0.1175,10.66,5.63671276788565
0.1175,10.67,5.33787895439146
0.1175,10.68,5.05696510577402
0.1175,10.69,4.79248559073006
0.1175,10.7,4.54310476230428
0.1175,10.71,4.30762004090676
0.1175,10.72,4.08494692910154
0.1175,10.73,3.87410578108215
0.1175,10.74,3.67421014425238
0.1175,10.75,3.48445649641502
0.1175,10.76,3.30411521421986
0.1175,10.77,3.13252262340826
0.1175,10.78,2.96907399701257
0.1175,10.79,2.81321738292415
0.1175,10.8,2.66444815650626
0.1175,10.81,2.52230420693218
0.1175,10.82,2.38636167757405
0.1175,10.83,2.25623119107616
0.1175,10.84,2.13155449879067
0.1175,10.85,2.01200150216453
0.1175,10.86,1.89726760051882
0.1175,10.87,1.78707132563473
0.1175,10.88,1.68115222870415
0.1175,10.89,1.57926898967168
0.1175,10.9,1.4811977228468
0.1175,10.91,1.38673045599918
0.1175,10.92,1.29567376303433
0.1175,10.93,1.20784753284519
0.1175,10.94,1.12308385908809
0.1175,10.95,1.04122603751618
0.1175,10.96,0.962127659120049
0.1175,10.97,0.885651788745649
0.1175,10.98,0.811670220083652
0.1175,10.99,0.740062799000625
0.1175,11,0.670716808111299
0.1175,11.01,0.603526406314992
0.1175,11.02,0.538392117723365
0.1175,11.03,0.47522036504492
0.1175,11.04,0.413923043029337
0.1175,11.05,0.354417128064757
0.1175,11.06,0.296624320442235
0.1175,11.07,0.24047071617665
0.1175,11.08,0.185886505602635
0.1175,11.09,0.13280569625817
0.1175,11.1,0.0811658578255546
0.1175,11.11,0.0309078871225497
0.1175,11.12,-0.0180242086464297
0.1175,11.13,-0.0656835120068691
0.1175,11.14,-0.112120380148479
0.1175,11.15,-0.157382615999169
0.1175,11.16,-0.201515626620957
0.1175,11.17,-0.244562570004575
0.1175,11.18,-0.28656449123385
0.1175,11.19,-0.327560448898353
0.1175,11.2,-0.367587632556707
0.1175,11.21,-0.406681471973501
0.1175,11.22,-0.444875738787668
0.1175,11.23,-0.482202641217393
0.1175,11.24,-0.518692912342898
0.1175,11.25,-0.554375892468295
0.1175,11.26,-0.589279606017097
0.1175,11.27,-0.623430833377587
0.1175,11.28,-0.656855178076375
0.1175,11.29,-0.689577129629682
0.1175,11.3,-0.721620122391564
0.1175,11.31,-0.753006590689438
0.1175,11.32,-0.783758020517519
0.1175,11.33,-0.813894998032838
